Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Total Votes
Precinct 7527/7528 - None	208	58	538	296	0	0	30	266
Precinct 7527/7528 - None	117	26	172	157	0	0	14	143
Precinct 7527/7528	325	84	710	453	0	0	44	409
Precinct 7529 - None	287	55	749	367	0	0	25	342
Precinct 7529 - None	200	41	154	261	0	0	20	241
Precinct 7529	487	96	903	628	0	0	45	583
Precinct 7531 - None	275	44	714	336	0	0	17	319
Precinct 7531 - None	166	30	159	211	0	0	15	196
Precinct 7531	441	74	873	547	0	0	32	515
Precinct 7532 - None	227	80	668	330	0	0	23	307
Precinct 7532 - None	145	51	167	225	0	0	29	196
Precinct 7532	372	131	835	555	0	0	52	503
Precinct 7533 - None	297	73	777	405	0	0	35	370
Precinct 7533 - None	220	41	193	286	0	0	25	261
Precinct 7533	517	114	970	691	0	0	60	631
Precinct 7534 - None	291	59	670	377	0	0	27	350
Precinct 7534 - None	195	36	233	259	0	0	28	231
Precinct 7534	486	95	903	636	0	0	55	581
Precinct 7535 - None	222	49	606	303	0	0	32	271
Precinct 7535 - None	161	29	139	218	0	1	27	190
Precinct 7535	383	78	745	521	0	1	59	461
Precinct 7536 - None	274	58	670	347	0	0	15	332
Precinct 7536 - None	165	42	163	231	0	0	24	207
Precinct 7536	439	100	833	578	0	0	39	539
Precinct 7537 - None	228	55	619	302	0	0	19	283
Precinct 7537 - None	162	39	126	221	0	0	20	201
Precinct 7537	390	94	745	523	0	0	39	484
Precinct 7538 - None	244	61	562	324	0	0	19	305
Precinct 7538 - None	179	34	189	233	0	0	20	213
Precinct 7538	423	95	751	557	0	0	39	518
Precinct 7539 - None	293	60	696	376	0	0	23	353
Precinct 7539 - None	222	32	225	277	0	0	23	254
Precinct 7539	515	92	921	653	0	0	46	607
Precinct 7541 - None	224	46	601	296	0	0	26	270
Precinct 7541 - None	181	24	169	236	0	0	31	205
Precinct 7541	405	70	770	532	0	0	57	475
Precinct 7542 - None	263	43	632	325	0	0	19	306
Precinct 7542 - None	178	29	192	222	0	0	15	207
Precinct 7542	441	72	824	547	0	0	34	513
Precinct 7543 - None	295	57	694	373	0	0	21	352
Precinct 7543 - None	140	24	230	191	0	0	27	164
Precinct 7543	435	81	924	564	0	0	48	516
Precinct 7544 - None	296	59	731	389	0	0	34	355
Precinct 7544 - None	172	39	168	232	0	0	21	211
Precinct 7544	468	98	899	621	0	0	55	566
Precinct 7545 - None	294	64	723	386	0	0	28	358
Precinct 7545 - None	165	24	172	211	0	0	22	189
Precinct 7545	459	88	895	597	0	0	50	547
Precinct 7546 - None	316	74	770	419	0	0	29	390
Precinct 7546 - None	191	59	183	277	0	0	27	250
Precinct 7546	507	133	953	696	0	0	56	640
Precinct 7547 - None	340	56	799	427	0	0	31	396
Precinct 7547 - None	218	26	182	270	0	0	26	244
Precinct 7547	558	82	981	697	0	0	57	640
Precinct 7548 - None	344	76	803	450	0	0	30	420
Precinct 7548 - None	219	38	248	281	0	0	24	257
Precinct 7548	563	114	1,051	731	0	0	54	677
Precinct 7549 - None	248	82	660	359	0	0	29	330
Precinct 7549 - None	138	33	146	200	0	0	29	171
Precinct 7549	386	115	806	559	0	0	58	501
Precinct 7551 - None	228	58	587	304	0	0	18	286
Precinct 7551 - None	154	58	136	233	0	0	21	212
Precinct 7551	382	116	723	537	0	0	39	498
Precinct 7552 - None	201	61	561	289	0	1	26	262
Precinct 7552 - None	118	38	124	185	0	1	28	156
Precinct 7552	319	99	685	474	0	2	54	418
Precinct 7553 MB - None	65	23	191	96	0	0	8	88
Precinct 7553 MB - None	14	3	0	19	0	0	2	17
Precinct 7553 MB	79	26	191	115	0	0	10	105
Precinct 7554 - None	260	87	653	382	0	0	35	347
Precinct 7554 - None	151	52	168	226	0	0	23	203
Precinct 7554	411	139	821	608	0	0	58	550
Precinct 7555 - None	283	95	662	418	0	0	40	378
Precinct 7555 - None	173	61	210	258	0	0	24	234
Precinct 7555	456	156	872	676	0	0	64	612
Precinct 7556/7557 - None	361	126	812	514	0	0	27	487
Precinct 7556/7557 - None	152	54	154	236	0	0	30	206
Precinct 7556/7557	513	180	966	750	0	0	57	693
Precinct 7601 - None	140	51	485	207	0	0	16	191
Precinct 7601 - None	91	18	192	125	0	0	16	109
Precinct 7601	231	69	677	332	0	0	32	300
Precinct 7602 - None	206	50	654	277	0	0	21	256
Precinct 7602 - None	117	19	232	150	0	0	14	136
Precinct 7602	323	69	886	427	0	0	35	392
Precinct 7603 - None	223	47	615	296	0	0	26	270
Precinct 7603 - None	159	31	200	208	0	0	18	190
Precinct 7603	382	78	815	504	0	0	44	460
Precinct 7604 - None	203	47	685	270	0	1	19	250
Precinct 7604 - None	127	34	259	187	0	0	26	161
Precinct 7604	330	81	944	457	0	1	45	411
Precinct 7605 - None	115	57	469	192	0	0	20	172
Precinct 7605 - None	60	26	192	98	0	0	12	86
Precinct 7605	175	83	661	290	0	0	32	258
Precinct 7606 - None	178	59	673	267	0	0	30	237
Precinct 7606 - None	86	21	210	123	0	0	16	107
Precinct 7606	264	80	883	390	0	0	46	344
Precinct 7607 - None	207	60	712	288	0	0	21	267
Precinct 7607 - None	107	25	207	143	0	0	11	132
Precinct 7607	314	85	919	431	0	0	32	399
Precinct 7608 - None	48	40	279	96	0	0	8	88
Precinct 7608 - None	21	6	101	28	0	0	1	27
Precinct 7608	69	46	380	124	0	0	9	115
Precinct 7609 - None	159	86	699	287	0	0	42	245
Precinct 7609 - None	48	17	185	76	0	0	11	65
Precinct 7609	207	103	884	363	0	0	53	310
Precinct 7611 - None	159	59	586	236	0	0	18	218
Precinct 7611 - None	49	14	202	70	0	0	7	63
Precinct 7611	208	73	788	306	0	0	25	281
Precinct 7612 - None	137	64	452	216	0	2	13	201
Precinct 7612 - None	43	13	105	61	0	0	5	56
Precinct 7612	180	77	557	277	0	2	18	257
Precinct 7613 - None	167	56	634	244	0	0	21	223
Precinct 7613 - None	88	19	249	123	0	1	15	107
Precinct 7613	255	75	883	367	0	1	36	330
Precinct 7614 - None	175	54	713	255	0	0	26	229
Precinct 7614 - None	97	23	203	133	0	0	13	120
Precinct 7614	272	77	916	388	0	0	39	349
Precinct 7615 - None	113	37	510	165	0	0	15	150
Precinct 7615 - None	70	12	240	91	0	0	9	82
Precinct 7615	183	49	750	256	0	0	24	232
Precinct 7616 - None	244	52	754	332	0	0	36	296
Precinct 7616 - None	130	33	82	191	0	1	27	163
Precinct 7616	374	85	836	523	0	1	63	459
Precinct 7617 - None	131	61	583	222	0	0	30	192
Precinct 7617 - None	55	13	169	78	0	0	10	68
Precinct 7617	186	74	752	300	0	0	40	260
Precinct 7618 - None	261	76	763	365	0	0	28	337
Precinct 7618 - None	95	29	151	141	0	0	17	124
Precinct 7618	356	105	914	506	0	0	45	461
Precinct 7619 - None	336	72	938	439	0	0	31	408
Precinct 7619 - None	144	36	169	207	0	0	27	180
Precinct 7619	480	108	1,107	646	0	0	58	588
Precinct 7621 - None	329	90	1,006	443	0	0	24	419
Precinct 7621 - None	124	32	149	185	0	0	29	156
Precinct 7621	453	122	1,155	628	0	0	53	575
Precinct 7622 - None	146	57	697	216	0	0	13	203
Precinct 7622 - None	95	18	263	127	0	0	14	113
Precinct 7622	241	75	960	343	0	0	27	316
Precinct 7623 - None	173	60	767	256	0	1	22	233
Precinct 7623 - None	117	33	237	167	0	0	17	150
Precinct 7623	290	93	1,004	423	0	1	39	383
Precinct 7624 - None	130	62	652	210	0	0	18	192
Precinct 7624 - None	80	16	223	114	0	0	18	96
Precinct 7624	210	78	875	324	0	0	36	288
Precinct 7625 - None	182	144	749	396	0	0	70	326
Precinct 7625 - None	27	20	73	51	0	0	4	47
Precinct 7625	209	164	822	447	0	0	74	373
Precinct 7626 - None	248	113	945	404	0	0	43	361
Precinct 7626 - None	105	41	128	164	0	0	18	146
Precinct 7626	353	154	1,073	568	0	0	61	507
Precinct 7627 - None	113	65	457	196	0	0	18	178
Precinct 7627 - None	49	18	67	80	0	0	13	67
Precinct 7627	162	83	524	276	0	0	31	245
Precinct 7628 - None	244	68	718	333	0	0	21	312
Precinct 7628 - None	126	43	220	185	0	0	16	169
Precinct 7628	370	111	938	518	0	0	37	481
Precinct 7629 - None	194	59	691	277	0	0	24	253
Precinct 7629 - None	102	39	162	159	0	0	18	141
Precinct 7629	296	98	853	436	0	0	42	394
Precinct 7631 - None	297	110	1,009	442	0	0	35	407
Precinct 7631 - None	149	36	210	213	0	0	28	185
Precinct 7631	446	146	1,219	655	0	0	63	592
Precinct 7632 - None	308	82	1,002	414	0	0	24	390
Precinct 7632 - None	171	42	169	237	0	0	24	213
Precinct 7632	479	124	1,171	651	0	0	48	603
Precinct 7633 - None	165	85	609	278	0	0	28	250
Precinct 7633 - None	89	20	126	124	0	0	15	109
Precinct 7633	254	105	735	402	0	0	43	359
Precinct 7634 - None	206	94	704	344	0	0	44	300
Precinct 7634 - None	91	38	186	155	0	0	26	129
Precinct 7634	297	132	890	499	0	0	70	429
Precinct 7635 - None	178	83	665	274	0	0	13	261
Precinct 7635 - None	109	21	188	145	0	0	15	130
Precinct 7635	287	104	853	419	0	0	28	391
Precinct 7636 - None	231	72	798	331	0	0	28	303
Precinct 7636 - None	120	46	161	188	0	0	22	166
Precinct 7636	351	118	959	519	0	0	50	469
Precinct 7637 - None	200	108	747	344	0	0	36	308
Precinct 7637 - None	95	50	121	169	0	1	23	145
Precinct 7637	295	158	868	513	0	1	59	453
Precinct 7638 - None	210	129	806	374	0	0	35	339
Precinct 7638 - None	75	56	83	148	0	0	17	131
Precinct 7638	285	185	889	522	0	0	52	470
Precinct 7639 - None	244	119	889	397	0	0	34	363
Precinct 7639 - None	100	40	133	175	0	0	35	140
Precinct 7639	344	159	1,022	572	0	0	69	503
Precinct 7641 - None	231	148	817	401	0	0	22	379
Precinct 7641 - None	85	57	134	158	0	0	16	142
Precinct 7641	316	205	951	559	0	0	38	521
Precinct 7642 - None	178	119	647	314	0	0	17	297
Precinct 7642 - None	87	47	118	157	0	0	23	134
Precinct 7642	265	166	765	471	0	0	40	431
Precinct 7643 - None	284	121	810	434	0	0	29	405
Precinct 7643 - None	72	40	131	135	0	0	23	112
Precinct 7643	356	161	941	569	0	0	52	517
Precinct 7644 - None	276	88	1,014	404	0	1	39	364
Precinct 7644 - None	171	37	162	234	0	0	26	208
Precinct 7644	447	125	1,176	638	0	1	65	572
Precinct 7645 - None	156	107	595	286	0	0	23	263
Precinct 7645 - None	58	36	61	112	0	0	18	94
Precinct 7645	214	143	656	398	0	0	41	357
Precinct 7646 - None	321	121	1,032	485	0	0	43	442
Precinct 7646 - None	148	44	121	251	0	0	59	192
Precinct 7646	469	165	1,153	736	0	0	102	634
Precinct 7647 - None	146	58	724	212	0	0	8	204
Precinct 7647 - None	104	26	263	148	0	0	18	130
Precinct 7647	250	84	987	360	0	0	26	334
Precinct 7648 MB - None	0	0	2	1	0	0	1	0
Precinct 7648 MB - None	0	0	0	0	0	0	0	0
Precinct 7648 MB	0	0	2	1	0	0	1	0
Precinct 7649 - None	186	85	724	286	0	0	15	271
Precinct 7649 - None	100	37	176	152	0	0	15	137
Precinct 7649	286	122	900	438	0	0	30	408
Precinct 7651 - None	217	86	834	334	0	0	31	303
Precinct 7651 - None	104	44	113	169	0	0	21	148
Precinct 7651	321	130	947	503	0	0	52	451
Precinct 7652 - None	140	53	535	209	0	0	16	193
Precinct 7652 - None	82	29	100	122	0	0	11	111
Precinct 7652	222	82	635	331	0	0	27	304
Precinct 7653 - None	226	72	750	337	0	0	39	298
Precinct 7653 - None	87	39	89	146	0	0	20	126
Precinct 7653	313	111	839	483	0	0	59	424
Precinct 7654 - None	131	46	413	191	0	0	14	177
Precinct 7654 - None	68	22	53	106	0	0	16	90
Precinct 7654	199	68	466	297	0	0	30	267
Precinct 7655 - None	143	62	583	216	0	0	11	205
Precinct 7655 - None	79	25	96	127	0	0	23	104
Precinct 7655	222	87	679	343	0	0	34	309
Precinct 7656 - None	173	108	603	309	0	0	28	281
Precinct 7656 - None	49	17	35	81	0	0	15	66
Precinct 7656	222	125	638	390	0	0	43	347
Precinct 7657 - None	170	72	561	270	0	0	28	242
Precinct 7657 - None	65	29	37	109	0	0	15	94
Precinct 7657	235	101	598	379	0	0	43	336
Precinct 7701 - None	313	122	869	482	0	0	47	435
Precinct 7701 - None	161	60	195	251	0	0	30	221
Precinct 7701	474	182	1,064	733	0	0	77	656
Precinct 7702 - None	212	144	623	378	0	0	22	356
Precinct 7702 - None	92	40	133	146	0	0	14	132
Precinct 7702	304	184	756	524	0	0	36	488
Precinct 7703 MB - None	41	20	174	71	0	0	10	61
Precinct 7703 MB - None	0	0	0	1	0	0	1	0
Precinct 7703 MB	41	20	174	72	0	0	11	61
Precinct 7704 - None	256	196	798	491	0	0	39	452
Precinct 7704 - None	114	87	204	221	0	0	20	201
Precinct 7704	370	283	1,002	712	0	0	59	653
Precinct 7705 - None	160	105	470	286	0	0	21	265
Precinct 7705 - None	71	63	125	148	0	0	14	134
Precinct 7705	231	168	595	434	0	0	35	399
Precinct 7706 - None	257	162	687	451	0	0	32	419
Precinct 7706 - None	113	70	179	198	0	0	15	183
Precinct 7706	370	232	866	649	0	0	47	602
Precinct 7707 - None	262	141	683	432	0	0	29	403
Precinct 7707 - None	130	78	189	226	0	0	18	208
Precinct 7707	392	219	872	658	0	0	47	611
Precinct 7708 - None	273	155	710	462	0	0	34	428
Precinct 7708 - None	111	60	165	192	0	0	21	171
Precinct 7708	384	215	875	654	0	0	55	599
Precinct 7709 - None	120	62	324	194	0	0	12	182
Precinct 7709 - None	76	22	82	107	0	0	9	98
Precinct 7709	196	84	406	301	0	0	21	280
Precinct 7711 - None	246	111	658	380	0	0	23	357
Precinct 7711 - None	115	37	153	163	0	0	11	152
Precinct 7711	361	148	811	543	0	0	34	509
Precinct 7712 - None	187	58	425	259	0	0	14	245
Precinct 7712 - None	88	33	107	135	0	0	14	121
Precinct 7712	275	91	532	394	0	0	28	366
Precinct 7801 - None	335	128	824	487	0	0	24	463
Precinct 7801 - None	157	70	150	249	0	0	22	227
Precinct 7801	492	198	974	736	0	0	46	690
Precinct 7802 - None	266	108	647	402	0	0	28	374
Precinct 7802 - None	149	42	151	212	0	1	20	191
Precinct 7802	415	150	798	614	0	1	48	565
Precinct 7803 - None	345	104	718	476	0	0	27	449
Precinct 7803 - None	109	37	113	160	0	0	14	146
Precinct 7803	454	141	831	636	0	0	41	595
Precinct 7804 - None	338	85	734	463	0	0	40	423
Precinct 7804 - None	161	54	151	246	0	0	31	215
Precinct 7804	499	139	885	709	0	0	71	638
Precinct 7805 - None	303	64	644	402	0	0	35	367
Precinct 7805 - None	176	24	156	216	0	0	16	200
Precinct 7805	479	88	800	618	0	0	51	567
Precinct 7806 - None	263	68	602	362	0	1	30	331
Precinct 7806 - None	158	26	153	208	0	0	24	184
Precinct 7806	421	94	755	570	0	1	54	515
Precinct 7807 - None	295	47	642	363	0	0	21	342
Precinct 7807 - None	204	23	185	247	0	0	20	227
Precinct 7807	499	70	827	610	0	0	41	569
Precinct 7808 - None	230	41	525	297	0	0	26	271
Precinct 7808 - None	126	23	129	170	0	0	21	149
Precinct 7808	356	64	654	467	0	0	47	420
Precinct 7809 - None	287	39	624	352	0	0	26	326
Precinct 7809 - None	143	24	140	184	0	0	17	167
Precinct 7809	430	63	764	536	0	0	43	493
Precinct 7811 - None	240	49	582	311	0	0	22	289
Precinct 7811 - None	169	35	176	218	0	0	14	204
Precinct 7811	409	84	758	529	0	0	36	493
Precinct 7812 - None	293	49	680	371	0	0	29	342
Precinct 7812 - None	161	43	217	232	0	0	28	204
Precinct 7812	454	92	897	603	0	0	57	546
Precinct 7813 - None	389	75	843	486	0	0	22	464
Precinct 7813 - None	235	41	225	300	0	1	23	276
Precinct 7813	624	116	1,068	786	0	1	45	740
Precinct 7814 - None	212	52	660	281	0	0	17	264
Precinct 7814 - None	130	40	241	191	0	0	21	170
Precinct 7814	342	92	901	472	0	0	38	434
Precinct 7815 - None	328	95	749	465	0	0	42	423
Precinct 7815 - None	173	38	168	231	0	0	20	211
Precinct 7815	501	133	917	696	0	0	62	634
Precinct 7816 - None	367	73	724	475	0	0	35	440
Precinct 7816 - None	146	47	148	213	0	0	20	193
Precinct 7816	513	120	872	688	0	0	55	633
Precinct 7817 - None	337	48	652	396	0	0	11	385
Precinct 7817 - None	190	33	186	237	0	0	14	223
Precinct 7817	527	81	838	633	0	0	25	608
Precinct 7818 - None	314	58	668	393	0	0	21	372
Precinct 7818 - None	161	27	171	205	0	0	17	188
Precinct 7818	475	85	839	598	0	0	38	560
Precinct 7819 - None	260	66	635	353	0	0	27	326
Precinct 7819 - None	129	31	139	183	0	0	23	160
Precinct 7819	389	97	774	536	0	0	50	486
Precinct 7821 - None	410	92	806	520	0	0	18	502
Precinct 7821 - None	174	58	170	249	0	0	17	232
Precinct 7821	584	150	976	769	0	0	35	734
Precinct 7822 - None	323	50	673	396	0	0	23	373
Precinct 7822 - None	184	51	219	258	0	0	23	235
Precinct 7822	507	101	892	654	0	0	46	608
Precinct 7823 - None	323	63	706	411	0	0	25	386
Precinct 7823 - None	220	33	177	275	0	0	22	253
Precinct 7823	543	96	883	686	0	0	47	639
Precinct 7824 - None	253	59	615	338	0	0	26	312
Precinct 7824 - None	155	40	153	219	0	0	24	195
Precinct 7824	408	99	768	557	0	0	50	507
Precinct 7825 - None	207	30	457	252	0	0	15	237
Precinct 7825 - None	147	26	151	186	0	0	13	173
Precinct 7825	354	56	608	438	0	0	28	410
Precinct 7826 - None	210	40	486	263	0	0	13	250
Precinct 7826 - None	179	26	204	227	0	0	22	205
Precinct 7826	389	66	690	490	0	0	35	455
Precinct 7827 - None	234	61	609	320	0	0	25	295
Precinct 7827 - None	169	28	217	222	0	0	25	197
Precinct 7827	403	89	826	542	0	0	50	492
Precinct 7828 - None	334	110	857	479	0	0	35	444
Precinct 7828 - None	159	56	171	251	0	1	35	215
Precinct 7828	493	166	1,028	730	0	1	70	659
Precinct 7829 - None	333	101	742	468	0	0	34	434
Precinct 7829 - None	149	40	149	204	0	1	14	189
Precinct 7829	482	141	891	672	0	1	48	623
Precinct 7831 - None	346	103	763	486	0	0	37	449
Precinct 7831 - None	153	40	139	205	0	0	12	193
Precinct 7831	499	143	902	691	0	0	49	642
Precinct 7832 - None	307	81	663	415	0	1	26	388
Precinct 7832 - None	120	32	118	170	0	0	18	152
Precinct 7832	427	113	781	585	0	1	44	540
Precinct 7833 - None	270	54	587	345	0	0	21	324
Precinct 7833 - None	141	27	146	191	0	0	23	168
Precinct 7833	411	81	733	536	0	0	44	492
Precinct 7834 - None	286	55	700	377	0	0	36	341
Precinct 7834 - None	179	48	194	258	0	0	31	227
Precinct 7834	465	103	894	635	0	0	67	568
Precinct 7835 - None	306	99	721	430	0	1	24	405
Precinct 7835 - None	137	45	142	202	0	0	20	182
Precinct 7835	443	144	863	632	0	1	44	587
Precinct 7836 - None	364	107	850	507	0	0	36	471
Precinct 7836 - None	172	49	193	232	0	1	10	221
Precinct 7836	536	156	1,043	739	0	1	46	692
Precinct 7837 - None	283	104	718	425	0	0	38	387
Precinct 7837 - None	176	60	205	264	0	0	28	236
Precinct 7837	459	164	923	689	0	0	66	623
Precinct 7838 - None	337	125	752	494	0	0	32	462
Precinct 7838 - None	155	37	143	210	0	0	18	192
Precinct 7838	492	162	895	704	0	0	50	654
Precinct 7839 - None	317	102	731	459	0	1	39	419
Precinct 7839 - None	135	48	130	201	0	0	18	183
Precinct 7839	452	150	861	660	0	1	57	602
Precinct 7841 - None	324	100	752	459	0	0	35	424
Precinct 7841 - None	175	65	198	264	0	0	24	240
Precinct 7841	499	165	950	723	0	0	59	664
Precinct 7842 - None	297	69	702	396	0	0	30	366
Precinct 7842 - None	175	50	177	243	0	1	17	225
Precinct 7842	472	119	879	639	0	1	47	591
Precinct 7843 - None	221	58	546	296	0	0	17	279
Precinct 7843 - None	168	31	183	220	0	0	21	199
Precinct 7843	389	89	729	516	0	0	38	478
Precinct 7844 - None	219	38	499	282	0	1	24	257
Precinct 7844 - None	140	30	152	187	0	0	17	170
Precinct 7844	359	68	651	469	0	1	41	427
Precinct 7845 - None	284	94	676	405	0	0	27	378
Precinct 7845 - None	152	48	204	225	0	0	25	200
Precinct 7845	436	142	880	630	0	0	52	578
Precinct 7846 - None	304	115	736	467	0	0	48	419
Precinct 7846 - None	150	53	172	234	0	0	31	203
Precinct 7846	454	168	908	701	0	0	79	622
Precinct 7847 - None	312	86	698	432	0	0	34	398
Precinct 7847 - None	167	48	193	231	0	0	16	215
Precinct 7847	479	134	891	663	0	0	50	613
Precinct 7848 - None	295	120	665	438	0	0	23	415
Precinct 7848 - None	143	54	182	226	0	0	29	197
Precinct 7848	438	174	847	664	0	0	52	612
Precinct 7849 - None	308	99	729	443	0	0	36	407
Precinct 7849 - None	183	44	172	260	0	0	33	227
Precinct 7849	491	143	901	703	0	0	69	634
Precinct 7851 - None	146	102	414	272	0	0	24	248
Precinct 7851 - None	54	52	112	118	0	0	12	106
Precinct 7851	200	154	526	390	0	0	36	354
Precinct 7852 - None	221	100	533	351	0	0	30	321
Precinct 7852 - None	82	37	111	133	0	0	14	119
Precinct 7852	303	137	644	484	0	0	44	440
Precinct 7853 - None	250	112	694	395	0	0	33	362
Precinct 7853 - None	116	62	161	196	0	0	18	178
Precinct 7853	366	174	855	591	0	0	51	540
Precinct 7854 - None	292	96	703	430	0	0	42	388
Precinct 7854 - None	154	44	175	221	0	0	23	198
Precinct 7854	446	140	878	651	0	0	65	586
Precinct 7855 - None	301	114	763	451	0	0	36	415
Precinct 7855 - None	182	53	211	264	0	0	29	235
Precinct 7855	483	167	974	715	0	0	65	650
Precinct 7856 - None	262	90	643	378	0	0	26	352
Precinct 7856 - None	175	52	204	250	0	0	23	227
Precinct 7856	437	142	847	628	0	0	49	579
Precinct 7857 - None	300	101	748	438	0	0	37	401
Precinct 7857 - None	142	53	158	220	0	1	24	195
Precinct 7857	442	154	906	658	0	1	61	596
Precinct 7858 - None	269	55	622	351	0	0	27	324
Precinct 7858 - None	152	35	157	206	0	0	19	187
Precinct 7858	421	90	779	557	0	0	46	511
Precinct 7859 - None	318	112	747	465	0	0	35	430
Precinct 7859 - None	146	50	152	224	0	0	28	196
Precinct 7859	464	162	899	689	0	0	63	626
Precinct 7861 - None	306	104	699	435	0	0	25	410
Precinct 7861 - None	159	42	164	217	0	0	16	201
Precinct 7861	465	146	863	652	0	0	41	611
Precinct 7862 - None	291	83	669	404	0	0	30	374
Precinct 7862 - None	169	56	195	241	0	0	16	225
Precinct 7862	460	139	864	645	0	0	46	599
Precinct 7863 - None	268	77	693	376	0	0	31	345
Precinct 7863 - None	202	52	208	273	0	0	19	254
Precinct 7863	470	129	901	649	0	0	50	599
Precinct 7864 - None	249	93	661	376	0	0	34	342
Precinct 7864 - None	138	48	153	208	0	0	22	186
Precinct 7864	387	141	814	584	0	0	56	528
Precinct 7865 - None	280	89	677	410	0	0	41	369
Precinct 7865 - None	144	37	163	201	0	0	20	181
Precinct 7865	424	126	840	611	0	0	61	550
Precinct 7866 - None	258	158	690	447	0	0	31	416
Precinct 7866 - None	121	58	158	192	0	0	13	179
Precinct 7866	379	216	848	639	0	0	44	595
Precinct 7867 - None	332	116	766	475	0	0	27	448
Precinct 7867 - None	155	52	212	235	0	0	28	207
Precinct 7867	487	168	978	710	0	0	55	655
Precinct 7868 - None	247	105	659	376	0	0	24	352
Precinct 7868 - None	140	61	217	219	0	0	18	201
Precinct 7868	387	166	876	595	0	0	42	553
Precinct 7869 - None	308	115	683	445	0	0	22	423
Precinct 7869 - None	154	48	178	225	0	0	23	202
Precinct 7869	462	163	861	670	0	0	45	625
Precinct 7871 - None	331	101	702	466	0	0	34	432
Precinct 7871 - None	118	59	200	199	0	0	22	177
Precinct 7871	449	160	902	665	0	0	56	609
Precinct 7872 - None	282	112	675	422	0	0	28	394
Precinct 7872 - None	153	58	199	232	0	0	21	211
Precinct 7872	435	170	874	654	0	0	49	605
Precinct 7873 - None	304	112	689	445	0	0	29	416
Precinct 7873 - None	174	58	202	256	0	0	24	232
Precinct 7873	478	170	891	701	0	0	53	648
Precinct 7874 - None	137	45	370	191	0	0	9	182
Precinct 7874 - None	88	30	119	131	0	0	13	118
Precinct 7874	225	75	489	322	0	0	22	300
Precinct 7875 - None	159	75	500	253	0	0	19	234
Precinct 7875 - None	112	30	147	158	0	0	16	142
Precinct 7875	271	105	647	411	0	0	35	376
Precinct 7876 - None	204	31	462	258	0	0	23	235
Precinct 7876 - None	91	20	106	129	0	0	18	111
Precinct 7876	295	51	568	387	0	0	41	346
Precinct 7901 - None	153	27	399	192	0	0	12	180
Precinct 7901 - None	82	13	150	104	0	0	9	95
Precinct 7901	235	40	549	296	0	0	21	275
Precinct 7902 - None	216	62	680	291	0	0	13	278
Precinct 7902 - None	158	32	232	208	0	1	17	190
Precinct 7902	374	94	912	499	0	1	30	468
Precinct 7903 - None	218	50	623	286	0	0	18	268
Precinct 7903 - None	139	34	229	196	0	0	23	173
Precinct 7903	357	84	852	482	0	0	41	441
Precinct 7904 - None	215	63	680	299	0	0	21	278
Precinct 7904 - None	147	22	157	187	0	0	18	169
Precinct 7904	362	85	837	486	0	0	39	447
Precinct 7905 - None	272	60	684	356	0	1	23	332
Precinct 7905 - None	168	43	191	226	0	0	15	211
Precinct 7905	440	103	875	582	0	1	38	543
Precinct 7906 - None	229	37	599	283	0	0	17	266
Precinct 7906 - None	154	26	187	206	0	0	26	180
Precinct 7906	383	63	786	489	0	0	43	446
Precinct 7907 - None	279	50	704	345	0	0	16	329
Precinct 7907 - None	187	40	238	251	0	0	24	227
Precinct 7907	466	90	942	596	0	0	40	556
Precinct 7908 - None	264	81	752	366	0	0	21	345
Precinct 7908 - None	182	44	240	250	0	0	24	226
Precinct 7908	446	125	992	616	0	0	45	571
Precinct 7909 - None	252	37	558	311	0	0	22	289
Precinct 7909 - None	131	34	185	179	0	1	13	165
Precinct 7909	383	71	743	490	0	1	35	454
Precinct 7911 - None	231	71	666	323	0	0	21	302
Precinct 7911 - None	146	39	205	207	0	0	22	185
Precinct 7911	377	110	871	530	0	0	43	487
Precinct 7912 - None	299	52	800	370	0	0	19	351
Precinct 7912 - None	177	50	259	263	0	0	36	227
Precinct 7912	476	102	1,059	633	0	0	55	578
Precinct 7913 - None	274	67	661	352	0	0	11	341
Precinct 7913 - None	229	61	262	303	0	0	13	290
Precinct 7913	503	128	923	655	0	0	24	631
Precinct 7914 - None	289	72	716	391	0	1	29	361
Precinct 7914 - None	152	41	186	217	0	0	24	193
Precinct 7914	441	113	902	608	0	1	53	554
Precinct 7915 - None	216	54	605	290	0	0	20	270
Precinct 7915 - None	179	50	238	249	0	1	19	229
Precinct 7915	395	104	843	539	0	1	39	499
Precinct 7916 - None	265	55	639	338	0	0	18	320
Precinct 7916 - None	190	23	219	231	0	0	18	213
Precinct 7916	455	78	858	569	0	0	36	533
Precinct 7917 - None	280	57	716	358	0	0	21	337
Precinct 7917 - None	213	36	271	262	0	0	13	249
Precinct 7917	493	93	987	620	0	0	34	586
Precinct 7918 - None	234	41	597	297	0	1	21	275
Precinct 7918 - None	146	40	227	202	0	0	16	186
Precinct 7918	380	81	824	499	0	1	37	461
Precinct 7919 - None	235	55	609	309	0	0	19	290
Precinct 7919 - None	196	35	257	251	0	0	20	231
Precinct 7919	431	90	866	560	0	0	39	521
Precinct 7921 - None	229	64	682	310	0	0	17	293
Precinct 7921 - None	129	36	229	181	0	0	16	165
Precinct 7921	358	100	911	491	0	0	33	458
Precinct 7922 - None	231	63	648	314	0	0	20	294
Precinct 7922 - None	184	42	210	247	0	0	21	226
