Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Ballots Counted
Precinct 9211 - Vote By Mail	65	127	834	212	-1	0	21	192
Precinct 9212 - Election Day	34	75	764	121	0	0	12	109
Precinct 9212 - Vote By Mail	57	123	764	205	0	1	24	180
Precinct 9213 - Election Day	50	78	890	140	0	0	12	128
Precinct 9213 - Vote By Mail	77	156	890	260	1	0	26	233
Precinct 9214 - Election Day	22	60	581	92	0	0	10	82
Precinct 9214 - Vote By Mail	53	132	581	203	2	0	16	185
Precinct 9215 - Election Day	27	90	626	130	0	0	13	117
Precinct 9215 - Vote By Mail	51	106	626	170	2	0	11	157
Precinct 9216 - Election Day	30	88	798	134	0	0	16	118
Precinct 9216 - Vote By Mail	52	127	798	206	2	0	25	179
Precinct 9217 - Election Day	40	78	684	123	0	0	5	118
Precinct 9217 - Vote By Mail	58	111	684	187	0	0	18	169
Precinct 9218 - Election Day	33	76	797	119	0	0	10	109
Precinct 9218 - Vote By Mail	55	145	797	225	-1	0	26	200
Precinct 9219 - Election Day	46	81	733	146	0	1	18	127
Precinct 9219 - Vote By Mail	65	103	733	187	1	0	18	168
Precinct 9221 - Election Day	35	79	641	121	0	0	7	114
Precinct 9221 - Vote By Mail	54	198	641	278	0	2	24	252
Precinct 9222 - Election Day	36	88	842	139	0	0	15	124
Precinct 9222 - Vote By Mail	69	181	842	268	1	0	17	250
Precinct 9223 - Election Day	19	60	606	88	2	0	7	79
Precinct 9223 - Vote By Mail	34	143	606	202	3	0	22	177
Precinct 9224 - Election Day	44	108	912	171	2	1	16	152
Precinct 9224 - Vote By Mail	76	214	912	308	-1	0	19	290
Precinct 9225 - Election Day	50	95	898	161	0	1	15	145
Precinct 9225 - Vote By Mail	66	153	898	243	0	0	24	219
Precinct 9226 - Election Day	44	80	905	143	-1	0	20	124
Precinct 9226 - Vote By Mail	94	186	905	312	-2	0	34	280
Precinct 9227 - Election Day	39	92	729	140	0	0	9	131
Precinct 9227 - Vote By Mail	88	191	729	304	2	0	23	279
Precinct 9228 - Election Day	46	117	726	175	0	0	12	163
Precinct 9228 - Vote By Mail	63	191	726	277	1	0	22	254
Precinct 9229 - Election Day	37	81	596	130	-1	0	13	118
Precinct 9229 - Vote By Mail	52	153	596	219	0	0	14	205
Precinct 9231 - Election Day	67	135	919	221	0	0	19	202
Precinct 9231 - Vote By Mail	88	170	919	294	0	0	36	258
Precinct 9232 - Election Day	56	86	701	151	2	0	7	142
Precinct 9232 - Vote By Mail	75	173	701	274	0	0	26	248
Precinct 9233 - Election Day	23	94	774	139	0	0	22	117
Precinct 9233 - Vote By Mail	66	209	774	308	0	0	33	275
Precinct 9234 - Election Day	49	70	731	131	-1	0	13	119
Precinct 9234 - Vote By Mail	70	180	731	281	-1	0	32	250
Precinct 9235 - Election Day	45	104	842	174	1	0	24	149
Precinct 9235 - Vote By Mail	72	199	842	298	0	0	27	271
Precinct 9236 - Election Day	37	83	658	130	0	0	10	120
Precinct 9236 - Vote By Mail	45	138	658	207	0	0	24	183
Precinct 9237 - Election Day	47	85	880	145	0	0	13	132
Precinct 9237 - Vote By Mail	79	230	880	331	-1	0	23	309
Precinct 9238 - Election Day	38	78	792	130	-2	0	16	116
Precinct 9238 - Vote By Mail	60	194	792	271	-1	0	18	254
Precinct 9239 - Election Day	32	72	835	117	0	0	13	104
Precinct 9239 - Vote By Mail	84	213	835	318	-4	0	25	297
Precinct 9241 - Election Day	47	94	961	158	1	0	16	141
Precinct 9241 - Vote By Mail	72	219	961	322	3	0	28	291
Precinct 9242 - Election Day	46	83	940	154	1	0	24	129
Precinct 9242 - Vote By Mail	81	193	940	300	0	1	25	274
Precinct 9243 - Election Day	36	85	572	135	0	1	13	121
Precinct 9243 - Vote By Mail	51	119	572	188	2	0	16	170
Precinct 9244 - Election Day	49	83	880	149	1	0	16	132
Precinct 9244 - Vote By Mail	73	170	880	269	-2	0	28	243
Precinct 9245 - Election Day	44	70	706	128	0	0	14	114
Precinct 9245 - Vote By Mail	57	142	706	226	2	0	25	199
Precinct 9246 - Election Day	37	94	910	139	0	0	8	131
Precinct 9246 - Vote By Mail	76	192	910	299	0	0	31	268
Precinct 9247 - Election Day	62	78	936	151	-1	0	12	140
Precinct 9247 - Vote By Mail	98	179	936	303	1	0	25	277
Precinct 9248 - Election Day	71	89	898	181	0	0	21	160
Precinct 9248 - Vote By Mail	94	154	898	282	0	0	34	248
Precinct 9249 - Election Day	54	115	910	187	1	1	16	169
Precinct 9249 - Vote By Mail	81	202	910	314	0	1	30	283
Precinct 9251 - Election Day	70	119	946	204	-1	0	16	189
Precinct 9251 - Vote By Mail	99	204	946	342	0	0	39	303
Precinct 9252 - Election Day	48	82	913	140	-1	0	11	130
Precinct 9252 - Vote By Mail	125	191	913	352	2	0	34	316
Precinct 9253 - Election Day	51	68	751	138	2	0	17	119
Precinct 9253 - Vote By Mail	93	156	751	272	-1	0	24	249
Precinct 9254 - Election Day	56	93	889	168	0	0	19	149
Precinct 9254 - Vote By Mail	105	191	889	318	-1	0	23	296
Precinct 9255 - Election Day	55	61	545	126	0	0	10	116
Precinct 9255 - Vote By Mail	42	78	545	128	1	0	7	120
Precinct 9256 - Election Day	29	41	433	77	0	0	7	70
Precinct 9256 - Vote By Mail	38	59	433	103	-2	0	8	97
Precinct 9257 MB - Vote By Mail	76	66	312	150	0	0	8	142
Precinct 9258 - Election Day	44	71	699	127	0	0	12	115
Precinct 9258 - Vote By Mail	84	138	699	244	1	0	21	222
Precinct 9401 - Election Day	102	73	970	194	0	0	19	175
Precinct 9401 - Vote By Mail	129	141	970	293	-1	0	24	270
Precinct 9402 - Election Day	98	81	931	197	0	0	18	179
Precinct 9402 - Vote By Mail	139	129	931	307	0	0	39	268
Precinct 9403 - Election Day	83	76	853	167	-1	0	9	159
Precinct 9403 - Vote By Mail	124	135	853	286	2	0	25	259
Precinct 9404 - Election Day	71	64	889	153	0	0	18	135
Precinct 9404 - Vote By Mail	124	148	889	320	0	0	48	272
Precinct 9405 - Election Day	70	78	757	160	-1	0	13	148
Precinct 9405 - Vote By Mail	111	113	757	245	0	0	21	224
Precinct 9406 - Election Day	75	92	815	179	0	0	12	167
Precinct 9406 - Vote By Mail	113	132	815	277	2	0	30	245
Precinct 9407 - Election Day	71	99	861	191	0	0	21	170
Precinct 9407 - Vote By Mail	111	147	861	284	-2	0	28	258
Precinct 9408 - Election Day	90	75	837	187	1	0	21	165
Precinct 9408 - Vote By Mail	132	91	837	246	-4	0	27	223
Precinct 9409 - Election Day	71	62	565	140	0	0	7	133
Precinct 9409 - Vote By Mail	68	82	565	170	0	0	20	150
Precinct 9411 - Election Day	90	72	936	175	-1	0	14	162
Precinct 9411 - Vote By Mail	138	101	936	261	1	0	21	239
Precinct 9412 - Election Day	72	82	843	164	0	0	10	154
Precinct 9412 - Vote By Mail	112	137	843	285	-1	1	36	249
Precinct 9413 - Election Day	75	79	858	172	-1	2	17	154
Precinct 9413 - Vote By Mail	125	134	858	310	1	0	50	259
Precinct 9414 - Election Day	53	83	862	159	1	0	22	136
Precinct 9414 - Vote By Mail	122	147	862	307	-2	0	40	269
Precinct 9415 - Election Day	49	63	755	121	-3	0	12	112
Precinct 9415 - Vote By Mail	127	136	755	284	-3	0	24	263
Precinct 9416 - Election Day	73	106	962	198	0	0	19	179
Precinct 9416 - Vote By Mail	134	146	962	316	-2	0	38	280
Precinct 9417 - Election Day	54	51	714	117	1	1	10	105
Precinct 9417 - Vote By Mail	137	125	714	286	-3	0	27	262
Precinct 9418 - Election Day	68	71	753	157	0	0	18	139
Precinct 9418 - Vote By Mail	114	130	753	269	-3	0	28	244
Precinct 9419 - Election Day	62	78	893	167	-1	0	28	140
Precinct 9419 - Vote By Mail	123	168	893	326	2	0	33	291
Precinct 9421 - Election Day	67	66	878	150	-1	0	18	133
Precinct 9421 - Vote By Mail	104	171	878	316	-1	0	42	275
Precinct 9422 - Election Day	79	99	1,010	200	1	0	21	178
Precinct 9422 - Vote By Mail	149	180	1,010	358	-1	0	30	329
Precinct 9423 - Election Day	56	81	853	147	0	0	10	137
Precinct 9423 - Vote By Mail	112	143	853	292	-3	0	40	255
Precinct 9424 - Election Day	60	67	910	146	1	0	18	127
Precinct 9424 - Vote By Mail	141	167	910	331	0	0	23	308
Precinct 9425 - Election Day	52	68	903	136	2	0	14	120
Precinct 9425 - Vote By Mail	135	149	903	313	0	0	29	284
Precinct 9426 - Election Day	51	73	801	143	-1	0	20	124
Precinct 9426 - Vote By Mail	104	141	801	283	7	1	30	245
Precinct 9427 - Election Day	47	69	889	129	0	0	13	116
Precinct 9427 - Vote By Mail	143	156	889	333	1	0	33	299
Precinct 9428 - Election Day	45	63	892	122	-1	0	15	108
Precinct 9428 - Vote By Mail	154	161	892	346	-2	0	33	315
Precinct 9429 - Election Day	81	80	866	173	0	0	12	161
Precinct 9429 - Vote By Mail	129	153	866	308	-1	0	27	282
Precinct 9431 - Election Day	52	85	954	152	-1	0	16	137
Precinct 9431 - Vote By Mail	120	194	954	352	1	0	37	314
Precinct 9432 - Election Day	59	82	901	155	0	1	13	141
Precinct 9432 - Vote By Mail	121	152	901	307	1	0	33	273
Precinct 9433 - Election Day	57	84	912	155	0	0	14	141
Precinct 9433 - Vote By Mail	115	164	912	317	0	0	38	279
Precinct 9434 - Election Day	67	96	963	188	-1	0	26	163
Precinct 9434 - Vote By Mail	142	180	963	349	-3	0	30	322
Precinct 9435 - Election Day	70	101	934	195	0	1	23	171
Precinct 9435 - Vote By Mail	150	135	934	320	-4	0	39	285
Precinct 9436 - Election Day	57	85	941	161	0	0	19	142
Precinct 9436 - Vote By Mail	147	155	941	337	-4	0	39	302
Precinct 9437 - Election Day	70	86	873	170	0	0	14	156
Precinct 9437 - Vote By Mail	149	144	873	324	1	0	30	293
Precinct 9438 - Election Day	47	71	918	129	1	0	10	118
Precinct 9438 - Vote By Mail	152	149	918	336	-1	0	36	301
Precinct 9439 - Election Day	48	69	827	126	0	0	9	117
Precinct 9439 - Vote By Mail	100	172	827	314	-2	0	44	272
Precinct 9441 - Election Day	104	76	939	205	-1	0	26	180
Precinct 9441 - Vote By Mail	154	155	939	337	-1	0	29	309
Precinct 9442 - Election Day	77	110	970	200	2	0	11	187
Precinct 9442 - Vote By Mail	130	156	970	325	-2	1	40	286
Precinct 9443 - Election Day	54	76	886	138	0	0	8	130
Precinct 9443 - Vote By Mail	145	134	886	304	0	0	25	279
Precinct 9444 - Election Day	49	55	901	118	-3	0	17	104
Precinct 9444 - Vote By Mail	117	165	901	312	-1	0	31	282
Precinct 9445 - Election Day	55	89	945	154	0	0	10	144
Precinct 9445 - Vote By Mail	150	157	945	342	-1	0	36	307
Precinct 9446 - Election Day	57	88	1,043	164	1	0	18	145
Precinct 9446 - Vote By Mail	179	196	1,043	417	1	1	40	375
Precinct 9447 - Election Day	75	84	891	171	1	0	11	159
Precinct 9447 - Vote By Mail	123	173	891	327	0	0	31	296
Precinct 9448 - Election Day	74	69	877	159	0	0	16	143
Precinct 9448 - Vote By Mail	136	135	877	307	-4	0	40	271
Precinct 9449 - Election Day	39	53	784	97	-1	0	6	92
Precinct 9449 - Vote By Mail	121	143	784	302	0	0	38	264
Precinct 9451 - Election Day	17	34	414	57	0	0	6	51
Precinct 9451 - Vote By Mail	55	82	414	154	4	0	13	137
Precinct 9452 - Election Day	54	102	799	175	0	0	19	156
Precinct 9452 - Vote By Mail	106	152	799	281	0	0	23	258
Precinct 9453 - Election Day	26	55	488	90	0	0	9	81
Precinct 9453 - Vote By Mail	55	108	488	175	0	0	12	163
Precinct 9501 MB - Vote By Mail	26	36	149	71	-2	0	11	62
Precinct 9502 MB - Vote By Mail	44	60	233	116	-1	0	13	104
Precinct 9503/9504 - Election Day	40	68	725	128	0	0	20	108
Precinct 9503/9504 - Vote By Mail	75	89	725	184	2	0	18	164
Precinct 9505 - Election Day	56	72	756	147	0	0	19	128
Precinct 9505 - Vote By Mail	110	131	756	274	0	0	33	241
Precinct 9506 - Election Day	62	66	771	134	0	0	6	128
Precinct 9506 - Vote By Mail	97	106	771	217	2	0	12	203
Precinct 9507 - Election Day	69	81	733	170	0	0	20	150
Precinct 9507 - Vote By Mail	89	114	733	218	-1	0	16	203
Precinct 9508 - Election Day	92	72	784	180	0	0	16	164
Precinct 9508 - Vote By Mail	96	143	784	258	-1	0	20	239
Precinct 9509 - Election Day	63	73	719	165	-1	0	30	136
Precinct 9509 - Vote By Mail	85	131	719	239	-1	0	24	216
Precinct 9511 - Election Day	82	50	600	147	-2	0	17	132
Precinct 9511 - Vote By Mail	76	84	600	177	0	0	17	160
Precinct 9512 - Election Day	80	65	771	161	-1	0	17	145
Precinct 9512 - Vote By Mail	112	121	771	251	-4	0	22	233
Precinct 9513 - Election Day	83	94	864	200	1	0	22	177
Precinct 9513 - Vote By Mail	89	140	864	261	3	0	29	229
Precinct 9514/9522 - Election Day	94	109	869	229	1	0	25	203
Precinct 9514/9522 - Vote By Mail	80	154	869	257	-1	0	24	234
Precinct 9515 - Election Day	54	91	685	159	0	0	14	145
Precinct 9515 - Vote By Mail	102	124	685	243	-2	0	19	226
Precinct 9516 - Election Day	104	83	864	206	0	0	19	187
Precinct 9516 - Vote By Mail	123	126	864	269	1	0	19	249
Precinct 9517 - Election Day	94	79	768	197	0	1	23	173
Precinct 9517 - Vote By Mail	103	111	768	235	1	0	20	214
Precinct 9518 - Election Day	95	78	783	180	0	0	7	173
Precinct 9518 - Vote By Mail	103	119	783	242	-1	0	21	222
Precinct 9519 - Election Day	87	106	850	217	0	0	24	193
Precinct 9519 - Vote By Mail	108	160	850	294	0	0	26	268
Precinct 9521 - Election Day	104	123	893	254	0	0	27	227
Precinct 9521 - Vote By Mail	96	170	893	290	-2	0	26	266
Precinct 9701 - Election Day	68	78	665	156	0	0	10	146
Precinct 9701 - Vote By Mail	100	105	665	235	-1	0	31	205
Precinct 9702 - Election Day	85	93	710	194	0	0	16	178
Precinct 9702 - Vote By Mail	80	128	710	231	1	0	22	208
Precinct 9703 - Election Day	65	101	931	182	-1	0	17	166
Precinct 9703 - Vote By Mail	137	197	931	373	3	1	35	334
Precinct 9704 - Election Day	68	106	942	191	1	0	16	174
Precinct 9704 - Vote By Mail	114	203	942	354	-1	0	38	317
Precinct 9705 - Election Day	75	113	879	208	0	0	20	188
Precinct 9705 - Vote By Mail	112	164	879	309	-1	0	34	276
Precinct 9706 MB - Vote By Mail	13	17	51	32	0	0	2	30
Precinct 9707 - Election Day	41	74	799	121	0	0	6	115
Precinct 9707 - Vote By Mail	140	182	799	355	0	0	33	322
Precinct 9708 - Election Day	77	91	919	193	1	0	24	168
Precinct 9708 - Vote By Mail	131	153	919	324	6	0	34	284
Precinct 9709 - Election Day	63	114	998	196	0	0	19	177
Precinct 9709 - Vote By Mail	118	206	998	355	-3	0	34	324
Precinct 9711 - Election Day	57	93	625	167	0	0	17	150
Precinct 9711 - Vote By Mail	70	164	625	254	-1	0	21	234
Precinct 9712 - Election Day	41	87	651	134	-1	0	7	128
Precinct 9712 - Vote By Mail	92	170	651	288	1	0	25	262
Precinct 9713 - Election Day	48	84	930	161	6	0	23	132
Precinct 9713 - Vote By Mail	135	183	930	362	0	1	43	318
Precinct 9714 - Election Day	40	104	911	154	0	0	10	144
Precinct 9714 - Vote By Mail	93	249	911	367	-1	0	26	342
Precinct 9715 - Election Day	38	108	566	162	0	0	16	146
Precinct 9715 - Vote By Mail	52	144	566	218	4	0	18	196
Precinct 9716 - Election Day	71	115	928	198	-1	0	13	186
Precinct 9716 - Vote By Mail	138	197	928	368	5	0	28	335
Precinct 9717 - Election Day	55	129	967	206	0	0	22	184
Precinct 9717 - Vote By Mail	108	229	967	371	-2	0	36	337
Precinct 9718 - Election Day	55	114	843	183	-1	0	15	169
Precinct 9718 - Vote By Mail	109	243	843	385	2	0	31	352
Precinct 9719 - Election Day	51	116	863	186	1	0	18	167
Precinct 9719 - Vote By Mail	95	261	863	389	2	0	31	356
Precinct 9721 - Election Day	41	128	653	182	-1	0	14	169
Precinct 9721 - Vote By Mail	62	171	653	250	-1	0	18	233
Precinct 9722 - Election Day	22	60	593	86	-1	0	5	82
Precinct 9722 - Vote By Mail	70	175	593	269	-3	0	27	245
Precinct 9723 - Election Day	15	56	458	74	0	0	3	71
Precinct 9723 - Vote By Mail	66	108	458	198	1	0	23	174
Precinct 9724 - Election Day	45	89	950	144	0	0	10	134
Precinct 9724 - Vote By Mail	147	216	950	386	-4	0	27	363
Precinct 9725 - Election Day	30	74	941	118	-2	0	16	104
Precinct 9725 - Vote By Mail	98	223	941	350	-3	0	32	321
Precinct 9726 - Election Day	46	28	685	83	0	0	9	74
Precinct 9726 - Vote By Mail	58	65	685	137	-5	0	19	123
Precinct 9727 - Election Day	16	40	435	60	-1	0	5	56
Precinct 9727 - Vote By Mail	56	133	435	205	3	0	13	189
Precinct 9728 - Election Day	51	140	906	204	-2	0	15	191
Precinct 9728 - Vote By Mail	103	251	906	378	-1	0	25	354
Precinct 9729 - Election Day	33	116	782	161	1	0	11	149
Precinct 9729 - Vote By Mail	77	210	782	304	1	0	16	287
Precinct 9731 - Election Day	39	87	529	138	0	0	12	126
Precinct 9731 - Vote By Mail	58	122	529	189	0	1	8	180
Precinct 9732 MB - Vote By Mail	10	29	73	43	0	0	4	39
Precinct 9733 MB - Vote By Mail	42	96	224	146	0	0	8	138
Precinct 9734 - Election Day	29	85	577	122	-1	0	9	114
Precinct 9734 - Vote By Mail	68	175	577	261	-2	0	20	243
Precinct 9735 - Election Day	43	113	782	167	1	0	10	156
Precinct 9735 - Vote By Mail	116	203	782	344	6	0	19	319
Precinct 9736 - Election Day	34	98	699	145	0	0	13	132
Precinct 9736 - Vote By Mail	93	181	699	305	5	0	26	274
Precinct 9737 - Election Day	58	101	792	175	0	0	16	159
Precinct 9737 - Vote By Mail	120	195	792	343	0	0	28	315
Precinct 9738 - Election Day	44	39	830	99	0	0	16	83
Precinct 9738 - Vote By Mail	100	137	830	263	1	0	25	237
Precinct 9739 - Election Day	60	55	826	126	0	0	11	115
Precinct 9739 - Vote By Mail	88	92	826	193	-2	0	15	180
Precinct 9741 - Election Day	12	5	1,022	19	0	0	2	17
Precinct 9741 - Vote By Mail	10	11	1,022	24	0	0	3	21
Precinct 9742 - Election Day	43	77	647	134	0	0	14	120
Precinct 9742 - Vote By Mail	67	100	647	187	3	0	17	167
Precinct 9743 - Election Day	84	67	1,093	172	0	0	21	151
Precinct 9743 - Vote By Mail	132	156	1,093	317	1	0	28	288
Precinct 9744 - Election Day	56	64	902	141	1	0	20	120
Precinct 9744 - Vote By Mail	106	108	902	234	2	0	18	214
Precinct 9745 - Election Day	68	63	934	141	0	0	10	131
Precinct 9745 - Vote By Mail	77	107	934	205	2	1	18	184
Precinct 9746 - Election Day	46	125	867	192	0	0	21	171
Precinct 9746 - Vote By Mail	90	209	867	334	0	0	35	299
Precinct 9747 - Election Day	76	105	940	198	0	0	17	181
Precinct 9747 - Vote By Mail	123	155	940	323	-1	0	46	278
Precinct 9748 - Election Day	50	101	913	164	1	0	12	151
Precinct 9748 - Vote By Mail	135	177	913	342	-3	0	33	312
Precinct 9749 - Election Day	54	70	893	143	-2	0	21	124
Precinct 9749 - Vote By Mail	137	105	893	266	4	0	20	242
Precinct 9751 - Election Day	56	86	977	157	-1	0	16	142
Precinct 9751 - Vote By Mail	119	228	977	384	-2	0	39	347
Precinct 9752 - Election Day	45	78	692	143	0	0	20	123
Precinct 9752 - Vote By Mail	116	165	692	305	0	0	24	281
Precinct 9753 - Election Day	58	78	735	148	-1	0	13	136
Precinct 9753 - Vote By Mail	112	131	735	266	-1	0	24	243
Precinct 9754 - Election Day	55	105	701	169	0	0	9	160
Precinct 9754 - Vote By Mail	99	174	701	296	-2	0	25	273
Precinct 9755 - Election Day	58	54	553	120	-1	0	9	112
Precinct 9755 - Vote By Mail	73	105	553	201	1	0	22	178
Precinct 9756 - Election Day	47	65	908	126	0	0	14	112
Precinct 9756 - Vote By Mail	138	136	908	297	4	1	18	274
Precinct 9801 - Election Day	30	41	399	76	-1	0	6	71
Precinct 9801 - Vote By Mail	62	73	399	148	2	0	11	135
Congressional District 12	87,163	116,030	426,647	225,360	-47	89	22,125	203,193
Congressional District 14	10,700	14,886	55,344	28,223	-9	13	2,633	25,586
Assembly District 17	57,991	74,750	280,269	147,301	-16	58	14,518	132,741
Assembly District 19	39,872	56,166	201,722	106,282	-40	44	10,240	96,038
BART District 7	5,770	7,924	36,166	15,261	3	6	1,558	13,694
BART District 8	41,571	59,277	215,670	112,119	-2	49	11,224	100,848
BART District 9	50,522	63,715	230,155	126,203	-57	47	11,976	114,237
Supervisorial District 1	9,078	11,197	40,919	22,431	-7	8	2,155	20,275
Supervisorial District 2	7,187	14,900	48,242	24,389	9	12	2,281	22,087
Supervisorial District 3	7,319	9,015	38,273	18,567	11	8	2,214	16,334
Supervisorial District 4	9,094	10,665	41,216	21,994	-34	9	2,260	19,759
Supervisorial District 5	11,443	14,359	52,114	28,694	-14	11	2,895	25,802
Supervisorial District 6	6,919	8,716	41,151	17,498	7	5	1,851	15,635
Supervisorial District 7	8,850	15,010	46,301	26,230	27	6	2,337	23,860
Supervisorial District 8	12,660	20,189	56,415	36,015	-19	16	3,169	32,849
Supervisorial District 9	10,111	10,462	41,665	22,565	-32	9	2,015	20,573
Supervisorial District 10	7,429	8,605	39,848	17,900	7	6	1,853	16,034
Supervisorial District 11	7,773	7,798	35,847	17,300	-11	12	1,728	15,571
Bayview/Hunters Point	3,241	3,716	19,131	7,881	16	3	905	6,957
Chinatown	3,031	3,962	16,742	8,038	5	3	1,037	6,993
Civic Center/Downtown	5,408	5,383	27,631	12,231	-9	4	1,445	10,791
Diamond Heights	1,441	2,663	6,857	4,487	-5	1	387	4,104
Excelsior	5,853	5,813	26,541	12,895	-7	10	1,226	11,666
Haight Ashbury	3,344	4,308	14,552	8,410	-3	0	761	7,652
Ingleside	2,388	2,475	11,506	5,461	3	3	592	4,863
Inner Sunset	2,179	2,760	9,393	5,438	-2	1	500	4,939
Lake Merced	1,342	1,763	8,641	3,424	-8	1	326	3,105
Laurel Heights/Anza Vista	1,813	2,734	9,744	5,037	6	4	480	4,547
Marina Pacific Heights	5,650	11,595	38,757	19,070	-5	10	1,820	17,245
Mission	7,425	7,269	30,096	16,088	-15	5	1,404	14,694
Noe Valley	3,648	5,986	16,415	10,584	-10	3	957	9,634
North Bernal Heights	2,288	2,712	8,622	5,494	-1	4	491	5,000
North Embarcadero	1,324	1,869	6,827	3,580	17	2	368	3,193
Portola	1,925	2,083	8,914	4,445	-2	2	437	4,008
Potrero Hill	3,192	4,060	15,511	7,917	-4	1	668	7,252
Richmond	8,051	9,786	35,688	19,724	-18	7	1,898	17,837
Sea Cliff/Presidio Heights	1,321	2,826	7,813	4,593	8	0	438	4,147
South of Bernal Heights	2,087	2,872	9,230	5,452	-12	2	503	4,959
South of Market	3,674	5,345	23,278	10,026	-5	4	1,008	9,019
Sunset	8,955	10,521	40,651	21,684	-34	9	2,233	19,476
Upper Market/Eureka Valley	4,038	7,030	18,424	12,111	-2	6	1,039	11,068
Visitation Valley	1,354	1,509	7,867	3,226	0	2	361	2,863
West of Twin Peaks	6,653	12,272	33,960	20,797	29	4	1,839	18,925
Western Addition	6,238	7,604	29,200	15,490	2	11	1,635	13,842
