Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Ballots Counted
Precinct 9211 - Vote By Mail	97	101	834	212	-1	0	15	198
Precinct 9212 - Election Day	68	41	764	121	0	0	12	109
Precinct 9212 - Vote By Mail	98	90	764	205	0	0	17	188
Precinct 9213 - Election Day	72	62	890	140	0	0	6	134
Precinct 9213 - Vote By Mail	138	107	890	260	1	0	14	245
Precinct 9214 - Election Day	46	37	581	92	0	0	9	83
Precinct 9214 - Vote By Mail	100	91	581	203	2	0	10	191
Precinct 9215 - Election Day	53	69	626	130	0	0	8	122
Precinct 9215 - Vote By Mail	85	77	626	170	2	0	6	162
Precinct 9216 - Election Day	66	59	798	134	0	0	9	125
Precinct 9216 - Vote By Mail	106	81	798	206	2	0	17	187
Precinct 9217 - Election Day	59	60	684	123	0	0	4	119
Precinct 9217 - Vote By Mail	84	88	684	187	0	0	15	172
Precinct 9218 - Election Day	58	58	797	119	0	0	3	116
Precinct 9218 - Vote By Mail	110	101	797	225	-1	0	15	211
Precinct 9219 - Election Day	78	55	733	146	0	0	13	133
Precinct 9219 - Vote By Mail	86	86	733	187	1	0	14	172
Precinct 9221 - Election Day	53	62	641	121	0	0	6	115
Precinct 9221 - Vote By Mail	119	141	641	278	0	1	17	260
Precinct 9222 - Election Day	73	58	842	139	0	0	8	131
Precinct 9222 - Vote By Mail	124	134	842	268	1	0	9	258
Precinct 9223 - Election Day	45	37	606	88	2	0	4	82
Precinct 9223 - Vote By Mail	101	82	606	202	3	0	16	183
Precinct 9224 - Election Day	87	73	912	171	2	0	9	160
Precinct 9224 - Vote By Mail	155	139	912	308	-1	0	15	294
Precinct 9225 - Election Day	98	53	898	161	0	0	10	151
Precinct 9225 - Vote By Mail	117	111	898	243	0	0	15	228
Precinct 9226 - Election Day	79	52	905	143	-1	0	13	131
Precinct 9226 - Vote By Mail	175	114	905	312	-2	0	25	289
Precinct 9227 - Election Day	67	66	729	140	0	0	7	133
Precinct 9227 - Vote By Mail	152	133	729	304	2	0	17	285
Precinct 9228 - Election Day	88	77	726	175	0	0	10	165
Precinct 9228 - Vote By Mail	144	124	726	277	1	0	8	268
Precinct 9229 - Election Day	77	46	596	130	-1	0	8	123
Precinct 9229 - Vote By Mail	118	92	596	219	0	0	9	210
Precinct 9231 - Election Day	156	52	919	221	0	0	13	208
Precinct 9231 - Vote By Mail	184	93	919	294	0	0	17	277
Precinct 9232 - Election Day	90	55	701	151	2	0	4	145
Precinct 9232 - Vote By Mail	145	112	701	274	0	0	17	257
Precinct 9233 - Election Day	69	52	774	139	0	0	18	121
Precinct 9233 - Vote By Mail	147	139	774	308	0	0	22	286
Precinct 9234 - Election Day	73	50	731	131	-1	0	9	123
Precinct 9234 - Vote By Mail	142	124	731	281	-1	0	16	266
Precinct 9235 - Election Day	82	69	842	174	1	0	22	151
Precinct 9235 - Vote By Mail	147	139	842	298	0	0	12	286
Precinct 9236 - Election Day	66	52	658	130	0	0	12	118
Precinct 9236 - Vote By Mail	112	82	658	207	0	0	13	194
Precinct 9237 - Election Day	81	53	880	145	0	0	11	134
Precinct 9237 - Vote By Mail	167	149	880	331	-1	1	15	316
Precinct 9238 - Election Day	69	48	792	130	-2	0	15	117
Precinct 9238 - Vote By Mail	141	116	792	271	-1	0	15	257
Precinct 9239 - Election Day	64	42	835	117	0	0	11	106
Precinct 9239 - Vote By Mail	184	125	835	318	-4	0	13	309
Precinct 9241 - Election Day	101	49	961	158	1	0	7	150
Precinct 9241 - Vote By Mail	171	130	961	322	3	0	18	301
Precinct 9242 - Election Day	70	60	940	154	1	0	23	130
Precinct 9242 - Vote By Mail	173	108	940	300	0	1	18	281
Precinct 9243 - Election Day	76	49	572	135	0	0	10	125
Precinct 9243 - Vote By Mail	107	69	572	188	2	0	10	176
Precinct 9244 - Election Day	85	51	880	149	1	0	12	136
Precinct 9244 - Vote By Mail	164	87	880	269	-2	0	20	251
Precinct 9245 - Election Day	87	32	706	128	0	0	9	119
Precinct 9245 - Vote By Mail	123	87	706	226	2	0	14	210
Precinct 9246 - Election Day	82	52	910	139	0	0	5	134
Precinct 9246 - Vote By Mail	156	122	910	299	0	0	21	278
Precinct 9247 - Election Day	78	61	936	151	-1	1	12	139
Precinct 9247 - Vote By Mail	168	114	936	303	1	0	20	282
Precinct 9248 - Election Day	106	56	898	181	0	0	19	162
Precinct 9248 - Vote By Mail	176	88	898	282	0	0	18	264
Precinct 9249 - Election Day	99	70	910	187	1	0	17	169
Precinct 9249 - Vote By Mail	190	102	910	314	0	1	21	292
Precinct 9251 - Election Day	117	77	946	204	-1	0	11	194
Precinct 9251 - Vote By Mail	197	127	946	342	0	1	17	324
Precinct 9252 - Election Day	85	50	913	140	-1	1	5	135
Precinct 9252 - Vote By Mail	179	149	913	352	2	0	22	328
Precinct 9253 - Election Day	73	49	751	138	2	0	14	122
Precinct 9253 - Vote By Mail	142	107	751	272	-1	1	23	249
Precinct 9254 - Election Day	113	47	889	168	0	0	8	160
Precinct 9254 - Vote By Mail	192	109	889	318	-1	0	18	301
Precinct 9255 - Election Day	67	45	545	126	0	0	14	112
Precinct 9255 - Vote By Mail	71	53	545	128	1	0	3	124
Precinct 9256 - Election Day	49	23	433	77	0	0	5	72
Precinct 9256 - Vote By Mail	62	35	433	103	-2	0	8	97
Precinct 9257 MB - Vote By Mail	111	33	312	150	0	1	5	144
Precinct 9258 - Election Day	84	37	699	127	0	0	6	121
Precinct 9258 - Vote By Mail	149	82	699	244	1	0	12	231
Precinct 9401 - Election Day	134	46	970	194	0	2	12	180
Precinct 9401 - Vote By Mail	178	101	970	293	-1	0	15	279
Precinct 9402 - Election Day	122	62	931	197	0	1	12	184
Precinct 9402 - Vote By Mail	163	122	931	307	0	0	22	285
Precinct 9403 - Election Day	100	65	853	167	-1	0	3	165
Precinct 9403 - Vote By Mail	145	126	853	286	2	0	13	271
Precinct 9404 - Election Day	90	50	889	153	0	0	13	140
Precinct 9404 - Vote By Mail	143	151	889	320	0	0	26	294
Precinct 9405 - Election Day	84	68	757	160	-1	0	9	152
Precinct 9405 - Vote By Mail	107	123	757	245	0	0	15	230
Precinct 9406 - Election Day	96	75	815	179	0	0	8	171
Precinct 9406 - Vote By Mail	161	104	815	277	2	0	10	265
Precinct 9407 - Election Day	116	63	861	191	0	0	12	179
Precinct 9407 - Vote By Mail	149	113	861	284	-2	0	24	262
Precinct 9408 - Election Day	123	48	837	187	1	0	15	171
Precinct 9408 - Vote By Mail	162	71	837	246	-4	0	17	233
Precinct 9409 - Election Day	89	41	565	140	0	0	10	130
Precinct 9409 - Vote By Mail	95	65	565	170	0	0	10	160
Precinct 9411 - Election Day	115	50	936	175	-1	0	11	165
Precinct 9411 - Vote By Mail	164	86	936	261	1	0	10	250
Precinct 9412 - Election Day	99	62	843	164	0	0	3	161
Precinct 9412 - Vote By Mail	120	145	843	285	-1	0	21	265
Precinct 9413 - Election Day	98	63	858	172	-1	1	11	161
Precinct 9413 - Vote By Mail	127	157	858	310	1	0	25	284
Precinct 9414 - Election Day	83	62	862	159	1	0	13	145
Precinct 9414 - Vote By Mail	147	144	862	307	-2	0	18	291
Precinct 9415 - Election Day	70	46	755	121	-3	1	7	116
Precinct 9415 - Vote By Mail	134	136	755	284	-3	0	17	270
Precinct 9416 - Election Day	126	61	962	198	0	0	11	187
Precinct 9416 - Vote By Mail	147	151	962	316	-2	0	20	298
Precinct 9417 - Election Day	69	41	714	117	1	0	6	110
Precinct 9417 - Vote By Mail	121	151	714	286	-3	0	17	272
Precinct 9418 - Election Day	76	66	753	157	0	0	15	142
Precinct 9418 - Vote By Mail	120	138	753	269	-3	0	14	258
Precinct 9419 - Election Day	78	71	893	167	-1	1	18	149
Precinct 9419 - Vote By Mail	128	176	893	326	2	0	20	304
Precinct 9421 - Election Day	86	53	878	150	-1	0	12	139
Precinct 9421 - Vote By Mail	124	182	878	316	-1	0	11	306
Precinct 9422 - Election Day	111	75	1,010	200	1	0	13	186
Precinct 9422 - Vote By Mail	171	175	1,010	358	-1	0	13	346
Precinct 9423 - Election Day	85	59	853	147	0	0	3	144
Precinct 9423 - Vote By Mail	126	151	853	292	-3	0	18	277
Precinct 9424 - Election Day	79	55	910	146	1	1	10	134
Precinct 9424 - Vote By Mail	137	179	910	331	0	0	15	316
Precinct 9425 - Election Day	71	52	903	136	2	0	11	123
Precinct 9425 - Vote By Mail	121	178	903	313	0	0	14	299
Precinct 9426 - Election Day	71	58	801	143	-1	0	15	129
Precinct 9426 - Vote By Mail	104	159	801	283	7	0	13	263
Precinct 9427 - Election Day	57	67	889	129	0	0	5	124
Precinct 9427 - Vote By Mail	137	175	889	333	1	0	20	312
Precinct 9428 - Election Day	65	50	892	122	-1	0	8	115
Precinct 9428 - Vote By Mail	142	186	892	346	-2	0	20	328
Precinct 9429 - Election Day	76	87	866	173	0	0	10	163
Precinct 9429 - Vote By Mail	114	186	866	308	-1	0	9	300
Precinct 9431 - Election Day	70	69	954	152	-1	1	13	139
Precinct 9431 - Vote By Mail	130	197	954	352	1	0	24	327
Precinct 9432 - Election Day	75	75	901	155	0	0	5	150
Precinct 9432 - Vote By Mail	130	157	901	307	1	0	19	287
Precinct 9433 - Election Day	74	71	912	155	0	0	10	145
Precinct 9433 - Vote By Mail	127	173	912	317	0	0	17	300
Precinct 9434 - Election Day	89	84	963	188	-1	0	16	173
Precinct 9434 - Vote By Mail	164	168	963	349	-3	0	20	332
Precinct 9435 - Election Day	83	99	934	195	0	0	13	182
Precinct 9435 - Vote By Mail	139	163	934	320	-4	0	22	302
Precinct 9436 - Election Day	76	72	941	161	0	0	13	148
Precinct 9436 - Vote By Mail	123	193	941	337	-4	0	25	316
Precinct 9437 - Election Day	86	78	873	170	0	0	6	164
Precinct 9437 - Vote By Mail	130	181	873	324	1	0	12	311
Precinct 9438 - Election Day	66	50	918	129	1	0	12	116
Precinct 9438 - Vote By Mail	115	204	918	336	-1	0	18	319
Precinct 9439 - Election Day	73	44	827	126	0	0	9	117
Precinct 9439 - Vote By Mail	115	175	827	314	-2	0	26	290
Precinct 9441 - Election Day	114	77	939	205	-1	0	15	191
Precinct 9441 - Vote By Mail	158	158	939	337	-1	1	21	316
Precinct 9442 - Election Day	110	80	970	200	2	0	8	190
Precinct 9442 - Vote By Mail	142	166	970	325	-2	0	19	308
Precinct 9443 - Election Day	76	52	886	138	0	0	10	128
Precinct 9443 - Vote By Mail	156	132	886	304	0	0	16	288
Precinct 9444 - Election Day	55	55	901	118	-3	0	11	110
Precinct 9444 - Vote By Mail	123	172	901	312	-1	0	18	295
Precinct 9445 - Election Day	85	63	945	154	0	0	6	148
Precinct 9445 - Vote By Mail	155	169	945	342	-1	0	19	324
Precinct 9446 - Election Day	85	72	1,043	164	1	0	6	157
Precinct 9446 - Vote By Mail	173	220	1,043	417	1	0	23	393
Precinct 9447 - Election Day	88	71	891	171	1	0	11	159
Precinct 9447 - Vote By Mail	144	159	891	327	0	2	22	303
Precinct 9448 - Election Day	99	51	877	159	0	0	9	150
Precinct 9448 - Vote By Mail	111	170	877	307	-4	0	30	281
Precinct 9449 - Election Day	51	44	784	97	-1	0	3	95
Precinct 9449 - Vote By Mail	111	178	784	302	0	0	13	289
Precinct 9451 - Election Day	29	25	414	57	0	0	3	54
Precinct 9451 - Vote By Mail	40	107	414	154	4	0	3	147
Precinct 9452 - Election Day	76	89	799	175	0	0	10	165
Precinct 9452 - Vote By Mail	115	153	799	281	0	0	13	268
Precinct 9453 - Election Day	35	51	488	90	0	0	4	86
Precinct 9453 - Vote By Mail	67	99	488	175	0	0	9	166
Precinct 9501 MB - Vote By Mail	47	23	149	71	-2	0	3	70
Precinct 9502 MB - Vote By Mail	79	33	233	116	-1	0	5	112
Precinct 9503/9504 - Election Day	75	36	725	128	0	0	17	111
Precinct 9503/9504 - Vote By Mail	118	46	725	184	2	0	18	164
Precinct 9505 - Election Day	86	48	756	147	0	0	13	134
Precinct 9505 - Vote By Mail	161	92	756	274	0	0	21	253
Precinct 9506 - Election Day	86	40	771	134	0	0	8	126
Precinct 9506 - Vote By Mail	153	55	771	217	2	0	7	208
Precinct 9507 - Election Day	122	34	733	170	0	0	14	156
Precinct 9507 - Vote By Mail	154	58	733	218	-1	0	7	212
Precinct 9508 - Election Day	140	34	784	180	0	0	6	174
Precinct 9508 - Vote By Mail	206	45	784	258	-1	1	7	251
Precinct 9509 - Election Day	116	34	719	165	-1	0	16	150
Precinct 9509 - Vote By Mail	157	69	719	239	-1	0	14	226
Precinct 9511 - Election Day	102	37	600	147	-2	0	10	139
Precinct 9511 - Vote By Mail	115	51	600	177	0	1	10	166
Precinct 9512 - Election Day	114	36	771	161	-1	0	12	150
Precinct 9512 - Vote By Mail	161	79	771	251	-4	0	15	240
Precinct 9513 - Election Day	131	44	864	200	1	0	24	175
Precinct 9513 - Vote By Mail	188	58	864	261	3	0	12	246
Precinct 9514/9522 - Election Day	163	53	869	229	1	0	12	216
Precinct 9514/9522 - Vote By Mail	175	68	869	257	-1	0	15	243
Precinct 9515 - Election Day	106	45	685	159	0	0	8	151
Precinct 9515 - Vote By Mail	158	71	685	243	-2	0	16	229
Precinct 9516 - Election Day	128	63	864	206	0	0	15	191
Precinct 9516 - Vote By Mail	174	81	864	269	1	0	13	255
Precinct 9517 - Election Day	141	39	768	197	0	0	17	180
Precinct 9517 - Vote By Mail	148	75	768	235	1	0	11	223
Precinct 9518 - Election Day	142	33	783	180	0	0	5	175
Precinct 9518 - Vote By Mail	172	60	783	242	-1	0	11	232
Precinct 9519 - Election Day	147	51	850	217	0	0	19	198
Precinct 9519 - Vote By Mail	198	83	850	294	0	0	13	281
Precinct 9521 - Election Day	171	61	893	254	0	0	22	232
Precinct 9521 - Vote By Mail	206	76	893	290	-2	0	10	282
Precinct 9701 - Election Day	111	40	665	156	0	1	4	151
Precinct 9701 - Vote By Mail	119	97	665	235	-1	1	19	216
Precinct 9702 - Election Day	135	49	710	194	0	1	9	184
Precinct 9702 - Vote By Mail	126	92	710	231	1	0	12	218
Precinct 9703 - Election Day	100	76	931	182	-1	0	7	176
Precinct 9703 - Vote By Mail	164	180	931	373	3	2	24	344
Precinct 9704 - Election Day	118	66	942	191	1	0	6	184
Precinct 9704 - Vote By Mail	184	148	942	354	-1	0	23	332
Precinct 9705 - Election Day	138	56	879	208	0	1	13	194
Precinct 9705 - Vote By Mail	180	117	879	309	-1	1	12	297
Precinct 9706 MB - Vote By Mail	21	11	51	32	0	0	0	32
Precinct 9707 - Election Day	58	59	799	121	0	0	4	117
Precinct 9707 - Vote By Mail	154	181	799	355	0	1	19	335
Precinct 9708 - Election Day	132	50	919	193	1	0	10	182
Precinct 9708 - Vote By Mail	174	124	919	324	6	0	20	298
Precinct 9709 - Election Day	94	87	998	196	0	0	15	181
Precinct 9709 - Vote By Mail	167	172	998	355	-3	0	19	339
Precinct 9711 - Election Day	98	58	625	167	0	0	11	156
Precinct 9711 - Vote By Mail	124	121	625	254	-1	0	10	245
Precinct 9712 - Election Day	64	68	651	134	-1	0	3	132
Precinct 9712 - Vote By Mail	144	131	651	288	1	0	12	275
Precinct 9713 - Election Day	65	79	930	161	6	1	10	144
Precinct 9713 - Vote By Mail	168	172	930	362	0	1	21	340
Precinct 9714 - Election Day	69	83	911	154	0	0	2	152
Precinct 9714 - Vote By Mail	172	183	911	367	-1	0	13	355
Precinct 9715 - Election Day	87	69	566	162	0	0	6	156
Precinct 9715 - Vote By Mail	101	101	566	218	4	0	12	202
Precinct 9716 - Election Day	93	96	928	198	-1	1	9	189
Precinct 9716 - Vote By Mail	154	200	928	368	5	0	9	354
Precinct 9717 - Election Day	94	93	967	206	0	0	19	187
Precinct 9717 - Vote By Mail	179	179	967	371	-2	0	15	358
Precinct 9718 - Election Day	95	78	843	183	-1	0	11	173
Precinct 9718 - Vote By Mail	187	182	843	385	2	0	14	369
Precinct 9719 - Election Day	92	84	863	186	1	0	9	176
Precinct 9719 - Vote By Mail	176	195	863	389	2	0	16	371
Precinct 9721 - Election Day	82	92	653	182	-1	0	9	174
Precinct 9721 - Vote By Mail	103	141	653	250	-1	0	7	244
Precinct 9722 - Election Day	40	39	593	86	-1	0	8	79
Precinct 9722 - Vote By Mail	121	130	593	269	-3	0	21	251
Precinct 9723 - Election Day	33	39	458	74	0	0	2	72
Precinct 9723 - Vote By Mail	54	133	458	198	1	0	10	187
Precinct 9724 - Election Day	44	91	950	144	0	1	8	135
Precinct 9724 - Vote By Mail	120	250	950	386	-4	0	20	370
Precinct 9725 - Election Day	39	69	941	118	-2	1	11	108
Precinct 9725 - Vote By Mail	123	216	941	350	-3	0	14	339
Precinct 9726 - Election Day	50	24	685	83	0	0	9	74
Precinct 9726 - Vote By Mail	75	56	685	137	-5	0	11	131
Precinct 9727 - Election Day	23	35	435	60	-1	0	3	58
Precinct 9727 - Vote By Mail	70	124	435	205	3	0	8	194
Precinct 9728 - Election Day	98	102	906	204	-2	0	6	200
Precinct 9728 - Vote By Mail	133	224	906	378	-1	0	22	357
Precinct 9729 - Election Day	63	91	782	161	1	0	6	154
Precinct 9729 - Vote By Mail	125	168	782	304	1	0	10	293
Precinct 9731 - Election Day	64	66	529	138	0	0	8	130
Precinct 9731 - Vote By Mail	67	118	529	189	0	0	4	185
Precinct 9732 MB - Vote By Mail	10	29	73	43	0	0	4	39
Precinct 9733 MB - Vote By Mail	78	61	224	146	0	0	7	139
Precinct 9734 - Election Day	64	56	577	122	-1	0	3	120
Precinct 9734 - Vote By Mail	117	130	577	261	-2	0	16	247
Precinct 9735 - Election Day	82	74	782	167	1	0	10	156
Precinct 9735 - Vote By Mail	139	182	782	344	6	1	16	321
Precinct 9736 - Election Day	77	58	699	145	0	0	10	135
Precinct 9736 - Vote By Mail	144	145	699	305	5	0	11	289
Precinct 9737 - Election Day	105	63	792	175	0	0	7	168
Precinct 9737 - Vote By Mail	184	140	792	343	0	0	19	324
Precinct 9738 - Election Day	59	29	830	99	0	0	11	88
Precinct 9738 - Vote By Mail	143	97	830	263	1	0	22	240
Precinct 9739 - Election Day	78	36	826	126	0	0	12	114
Precinct 9739 - Vote By Mail	121	66	826	193	-2	0	8	187
Precinct 9741 - Election Day	12	4	1,022	19	0	0	3	16
Precinct 9741 - Vote By Mail	14	7	1,022	24	0	0	3	21
Precinct 9742 - Election Day	48	75	647	134	0	0	11	123
Precinct 9742 - Vote By Mail	67	108	647	187	3	0	9	175
Precinct 9743 - Election Day	100	53	1,093	172	0	0	19	153
Precinct 9743 - Vote By Mail	197	103	1,093	317	1	1	15	300
Precinct 9744 - Election Day	82	43	902	141	1	1	14	125
Precinct 9744 - Vote By Mail	125	94	902	234	2	0	13	219
Precinct 9745 - Election Day	78	50	934	141	0	0	13	128
Precinct 9745 - Vote By Mail	120	70	934	205	2	0	13	190
Precinct 9746 - Election Day	84	90	867	192	0	0	18	174
Precinct 9746 - Vote By Mail	143	173	867	334	0	0	18	316
Precinct 9747 - Election Day	103	81	940	198	0	0	14	184
Precinct 9747 - Vote By Mail	144	157	940	323	-1	0	23	301
Precinct 9748 - Election Day	80	75	913	164	1	1	7	155
Precinct 9748 - Vote By Mail	164	162	913	342	-3	0	19	326
Precinct 9749 - Election Day	70	60	893	143	-2	0	15	130
Precinct 9749 - Vote By Mail	118	133	893	266	4	0	11	251
Precinct 9751 - Election Day	85	62	977	157	-1	0	11	147
Precinct 9751 - Vote By Mail	177	181	977	384	-2	0	28	358
Precinct 9752 - Election Day	75	57	692	143	0	0	11	132
Precinct 9752 - Vote By Mail	163	131	692	305	0	0	11	294
Precinct 9753 - Election Day	88	53	735	148	-1	0	8	141
Precinct 9753 - Vote By Mail	153	105	735	266	-1	0	9	258
Precinct 9754 - Election Day	112	54	701	169	0	0	3	166
Precinct 9754 - Vote By Mail	177	111	701	296	-2	0	10	288
Precinct 9755 - Election Day	72	39	553	120	-1	1	9	111
Precinct 9755 - Vote By Mail	109	86	553	201	1	0	5	195
Precinct 9756 - Election Day	66	53	908	126	0	0	7	119
Precinct 9756 - Vote By Mail	112	169	908	297	4	1	11	281
Precinct 9801 - Election Day	39	34	399	76	-1	0	4	73
Precinct 9801 - Vote By Mail	62	79	399	148	2	0	5	141
Congressional District 12	131,662	79,866	426,647	225,360	-47	124	13,755	211,528
Congressional District 14	13,024	13,581	55,344	28,223	-9	19	1,608	26,605
Assembly District 17	89,527	48,651	280,269	147,301	-16	82	9,057	138,178
Assembly District 19	55,159	44,796	201,722	106,282	-40	61	6,306	99,955
BART District 7	7,509	6,555	36,166	15,261	3	14	1,180	14,064
BART District 8	56,921	48,137	215,670	112,119	-2	60	7,003	105,058
BART District 9	80,256	38,755	230,155	126,203	-57	69	7,180	119,011
Supervisorial District 1	12,756	8,339	40,919	22,431	-7	6	1,337	21,095
Supervisorial District 2	13,217	9,588	48,242	24,389	9	14	1,561	22,805
Supervisorial District 3	10,580	6,507	38,273	18,567	11	7	1,462	17,087
Supervisorial District 4	10,419	10,293	41,216	21,994	-34	11	1,305	20,712
Supervisorial District 5	19,567	7,294	52,114	28,694	-14	13	1,834	26,861
Supervisorial District 6	9,983	6,108	41,151	17,498	7	13	1,387	16,091
Supervisorial District 7	13,079	11,729	46,301	26,230	27	22	1,373	24,808
Supervisorial District 8	23,647	10,673	56,415	36,015	-19	12	1,702	34,320
Supervisorial District 9	14,537	6,963	41,665	22,565	-32	14	1,083	21,500
Supervisorial District 10	9,066	7,537	39,848	17,900	7	14	1,276	16,603
Supervisorial District 11	7,835	8,416	35,847	17,300	-11	17	1,043	16,251
Bayview/Hunters Point	3,593	3,580	19,131	7,881	16	11	681	7,173
Chinatown	4,447	2,898	16,742	8,038	5	4	684	7,345
Civic Center/Downtown	7,341	3,832	27,631	12,231	-9	8	1,059	11,173
Diamond Heights	2,626	1,640	6,857	4,487	-5	2	224	4,266
Excelsior	5,794	6,364	26,541	12,895	-7	15	729	12,158
Haight Ashbury	6,099	1,878	14,552	8,410	-3	3	433	7,977
Ingleside	2,508	2,580	11,506	5,461	3	3	367	5,088
Inner Sunset	3,584	1,532	9,393	5,438	-2	4	320	5,116
Lake Merced	1,667	1,530	8,641	3,424	-8	4	231	3,197
Laurel Heights/Anza Vista	3,020	1,684	9,744	5,037	6	5	322	4,704
Marina Pacific Heights	10,303	7,491	38,757	19,070	-5	10	1,271	17,794
Mission	11,261	4,017	30,096	16,088	-15	6	819	15,278
Noe Valley	6,984	3,117	16,415	10,584	-10	4	489	10,101
North Bernal Heights	3,901	1,379	8,622	5,494	-1	1	214	5,280
North Embarcadero	2,000	1,334	6,827	3,580	17	1	228	3,334
Portola	1,849	2,336	8,914	4,445	-2	7	255	4,185
Potrero Hill	4,866	2,642	15,511	7,917	-4	2	411	7,508
Richmond	11,177	7,400	35,688	19,724	-18	6	1,159	18,577
Sea Cliff/Presidio Heights	2,469	1,837	7,813	4,593	8	0	279	4,306
South of Bernal Heights	3,477	1,732	9,230	5,452	-12	2	253	5,209
South of Market	5,577	3,714	23,278	10,026	-5	7	733	9,291
Sunset	10,235	10,187	40,651	21,684	-34	11	1,285	20,422
Upper Market/Eureka Valley	7,989	3,574	18,424	12,111	-2	3	547	11,563
Visitation Valley	1,241	1,734	7,867	3,226	0	1	250	2,975
West of Twin Peaks	10,321	9,391	33,960	20,797	29	14	1,042	19,712
Western Addition	10,357	4,044	29,200	15,490	2	9	1,078	14,401
