Subtotal Area	YES	NO	Registered Voters	Ballots Cast	Ballots Rejected	Overvotes	Undervotes	Ballots Counted
Precinct 9211 - Vote By Mail	88	107	834	212	-1	0	18	195
Precinct 9212 - Election Day	43	70	764	121	0	0	8	113
Precinct 9212 - Vote By Mail	83	104	764	205	0	0	18	187
Precinct 9213 - Election Day	55	76	890	140	0	1	8	131
Precinct 9213 - Vote By Mail	99	141	890	260	1	0	19	240
Precinct 9214 - Election Day	37	46	581	92	0	0	9	83
Precinct 9214 - Vote By Mail	83	103	581	203	2	0	15	186
Precinct 9215 - Election Day	60	59	626	130	0	0	11	119
Precinct 9215 - Vote By Mail	66	95	626	170	2	2	5	161
Precinct 9216 - Election Day	55	69	798	134	0	1	9	124
Precinct 9216 - Vote By Mail	81	104	798	206	2	0	19	185
Precinct 9217 - Election Day	62	55	684	123	0	0	6	117
Precinct 9217 - Vote By Mail	96	78	684	187	0	1	12	174
Precinct 9218 - Election Day	42	74	797	119	0	0	3	116
Precinct 9218 - Vote By Mail	95	113	797	225	-1	0	18	208
Precinct 9219 - Election Day	46	88	733	146	0	1	11	134
Precinct 9219 - Vote By Mail	91	85	733	187	1	0	10	176
Precinct 9221 - Election Day	53	59	641	121	0	0	9	112
Precinct 9221 - Vote By Mail	100	160	641	278	0	1	17	260
Precinct 9222 - Election Day	54	76	842	139	0	0	9	130
Precinct 9222 - Vote By Mail	111	144	842	268	1	0	12	255
Precinct 9223 - Election Day	35	47	606	88	2	0	4	82
Precinct 9223 - Vote By Mail	72	109	606	202	3	1	17	181
Precinct 9224 - Election Day	70	90	912	171	2	0	9	160
Precinct 9224 - Vote By Mail	148	149	912	308	-1	0	12	297
Precinct 9225 - Election Day	62	85	898	161	0	1	13	147
Precinct 9225 - Vote By Mail	93	137	898	243	0	1	12	230
Precinct 9226 - Election Day	49	85	905	143	-1	0	10	134
Precinct 9226 - Vote By Mail	116	175	905	312	-2	1	22	291
Precinct 9227 - Election Day	55	76	729	140	0	0	9	131
Precinct 9227 - Vote By Mail	130	151	729	304	2	0	21	281
Precinct 9228 - Election Day	72	91	726	175	0	0	12	163
Precinct 9228 - Vote By Mail	123	140	726	277	1	1	12	263
Precinct 9229 - Election Day	41	80	596	130	-1	0	10	121
Precinct 9229 - Vote By Mail	69	138	596	219	0	0	12	207
Precinct 9231 - Election Day	60	148	919	221	0	0	13	208
Precinct 9231 - Vote By Mail	88	186	919	294	0	0	20	274
Precinct 9232 - Election Day	61	80	701	151	2	1	7	141
Precinct 9232 - Vote By Mail	107	151	701	274	0	0	16	258
Precinct 9233 - Election Day	41	79	774	139	0	0	19	120
Precinct 9233 - Vote By Mail	122	160	774	308	0	0	26	282
Precinct 9234 - Election Day	51	69	731	131	-1	0	12	120
Precinct 9234 - Vote By Mail	110	155	731	281	-1	0	17	265
Precinct 9235 - Election Day	59	90	842	174	1	0	24	149
Precinct 9235 - Vote By Mail	127	155	842	298	0	0	16	282
Precinct 9236 - Election Day	43	74	658	130	0	0	13	117
Precinct 9236 - Vote By Mail	66	123	658	207	0	0	18	189
Precinct 9237 - Election Day	50	82	880	145	0	0	13	132
Precinct 9237 - Vote By Mail	117	198	880	331	-1	0	17	315
Precinct 9238 - Election Day	43	78	792	130	-2	0	11	121
Precinct 9238 - Vote By Mail	114	146	792	271	-1	1	11	260
Precinct 9239 - Election Day	42	64	835	117	0	0	11	106
Precinct 9239 - Vote By Mail	137	170	835	318	-4	0	15	307
Precinct 9241 - Election Day	46	103	961	158	1	0	8	149
Precinct 9241 - Vote By Mail	110	189	961	322	3	0	20	299
Precinct 9242 - Election Day	57	76	940	154	1	0	20	133
Precinct 9242 - Vote By Mail	103	178	940	300	0	0	19	281
Precinct 9243 - Election Day	38	86	572	135	0	0	11	124
Precinct 9243 - Vote By Mail	69	109	572	188	2	0	8	178
Precinct 9244 - Election Day	44	91	880	149	1	1	12	135
Precinct 9244 - Vote By Mail	81	172	880	269	-2	0	18	253
Precinct 9245 - Election Day	37	80	706	128	0	1	10	117
Precinct 9245 - Vote By Mail	77	132	706	226	2	0	15	209
Precinct 9246 - Election Day	49	80	910	139	0	0	10	129
Precinct 9246 - Vote By Mail	99	178	910	299	0	0	22	277
Precinct 9247 - Election Day	64	80	936	151	-1	0	8	144
Precinct 9247 - Vote By Mail	105	179	936	303	1	0	18	284
Precinct 9248 - Election Day	73	90	898	181	0	0	18	163
Precinct 9248 - Vote By Mail	96	166	898	282	0	0	20	262
Precinct 9249 - Election Day	58	113	910	187	1	0	15	171
Precinct 9249 - Vote By Mail	93	201	910	314	0	0	20	294
Precinct 9251 - Election Day	74	120	946	204	-1	0	11	194
Precinct 9251 - Vote By Mail	91	230	946	342	0	1	20	321
Precinct 9252 - Election Day	38	97	913	140	-1	0	6	135
Precinct 9252 - Vote By Mail	137	193	913	352	2	0	20	330
Precinct 9253 - Election Day	49	75	751	138	2	0	12	124
Precinct 9253 - Vote By Mail	103	152	751	272	-1	0	18	255
Precinct 9254 - Election Day	42	111	889	168	0	1	14	153
Precinct 9254 - Vote By Mail	112	191	889	318	-1	0	16	303
Precinct 9255 - Election Day	37	80	545	126	0	0	9	117
Precinct 9255 - Vote By Mail	39	83	545	128	1	0	5	122
Precinct 9256 - Election Day	24	49	433	77	0	0	4	73
Precinct 9256 - Vote By Mail	28	70	433	103	-2	0	7	98
Precinct 9257 MB - Vote By Mail	51	94	312	150	0	1	4	145
Precinct 9258 - Election Day	37	84	699	127	0	0	6	121
Precinct 9258 - Vote By Mail	83	148	699	244	1	0	12	231
Precinct 9401 - Election Day	59	124	970	194	0	0	11	183
Precinct 9401 - Vote By Mail	93	191	970	293	-1	1	9	284
Precinct 9402 - Election Day	63	121	931	197	0	0	13	184
Precinct 9402 - Vote By Mail	110	171	931	307	0	0	26	281
Precinct 9403 - Election Day	59	106	853	167	-1	0	3	165
Precinct 9403 - Vote By Mail	117	149	853	286	2	1	17	266
Precinct 9404 - Election Day	51	90	889	153	0	0	12	141
Precinct 9404 - Vote By Mail	139	155	889	320	0	0	26	294
Precinct 9405 - Election Day	66	87	757	160	-1	0	8	153
Precinct 9405 - Vote By Mail	111	119	757	245	0	0	15	230
Precinct 9406 - Election Day	72	101	815	179	0	0	6	173
Precinct 9406 - Vote By Mail	112	144	815	277	2	1	18	256
Precinct 9407 - Election Day	68	113	861	191	0	0	10	181
Precinct 9407 - Vote By Mail	118	144	861	284	-2	1	23	262
Precinct 9408 - Election Day	51	119	837	187	1	0	16	170
Precinct 9408 - Vote By Mail	83	145	837	246	-4	0	22	228
Precinct 9409 - Election Day	48	86	565	140	0	0	6	134
Precinct 9409 - Vote By Mail	54	104	565	170	0	0	12	158
Precinct 9411 - Election Day	65	97	936	175	-1	0	14	162
Precinct 9411 - Vote By Mail	95	154	936	261	1	0	11	249
Precinct 9412 - Election Day	69	93	843	164	0	0	2	162
Precinct 9412 - Vote By Mail	115	144	843	285	-1	1	26	259
Precinct 9413 - Election Day	65	91	858	172	-1	1	16	156
Precinct 9413 - Vote By Mail	133	146	858	310	1	0	30	279
Precinct 9414 - Election Day	59	82	862	159	1	0	17	141
Precinct 9414 - Vote By Mail	115	168	862	307	-2	2	24	283
Precinct 9415 - Election Day	43	74	755	121	-3	0	7	117
Precinct 9415 - Vote By Mail	106	165	755	284	-3	0	16	271
Precinct 9416 - Election Day	70	115	962	198	0	1	12	185
Precinct 9416 - Vote By Mail	139	157	962	316	-2	0	22	296
Precinct 9417 - Election Day	39	70	714	117	1	0	7	109
Precinct 9417 - Vote By Mail	156	113	714	286	-3	1	19	269
Precinct 9418 - Election Day	61	87	753	157	0	0	9	148
Precinct 9418 - Vote By Mail	112	136	753	269	-3	0	24	248
Precinct 9419 - Election Day	71	78	893	167	-1	0	19	149
Precinct 9419 - Vote By Mail	168	139	893	326	2	0	17	307
Precinct 9421 - Election Day	49	93	878	150	-1	1	8	142
Precinct 9421 - Vote By Mail	127	173	878	316	-1	0	17	300
Precinct 9422 - Election Day	82	105	1,010	200	1	0	12	187
Precinct 9422 - Vote By Mail	151	187	1,010	358	-1	0	21	338
Precinct 9423 - Election Day	58	83	853	147	0	0	6	141
Precinct 9423 - Vote By Mail	132	145	853	292	-3	0	18	277
Precinct 9424 - Election Day	57	79	910	146	1	0	9	136
Precinct 9424 - Vote By Mail	150	164	910	331	0	0	17	314
Precinct 9425 - Election Day	42	80	903	136	2	0	12	122
Precinct 9425 - Vote By Mail	152	134	903	313	0	0	27	286
Precinct 9426 - Election Day	68	61	801	143	-1	0	15	129
Precinct 9426 - Vote By Mail	127	130	801	283	7	0	19	257
Precinct 9427 - Election Day	66	55	889	129	0	0	8	121
Precinct 9427 - Vote By Mail	159	147	889	333	1	0	26	306
Precinct 9428 - Election Day	50	65	892	122	-1	0	8	115
Precinct 9428 - Vote By Mail	165	159	892	346	-2	1	23	324
Precinct 9429 - Election Day	84	81	866	173	0	0	8	165
Precinct 9429 - Vote By Mail	144	156	866	308	-1	0	9	300
Precinct 9431 - Election Day	70	68	954	152	-1	0	15	138
Precinct 9431 - Vote By Mail	158	167	954	352	1	0	26	325
Precinct 9432 - Election Day	70	79	901	155	0	0	6	149
Precinct 9432 - Vote By Mail	133	154	901	307	1	0	19	287
Precinct 9433 - Election Day	70	76	912	155	0	0	9	146
Precinct 9433 - Vote By Mail	152	137	912	317	0	0	28	289
Precinct 9434 - Election Day	71	101	963	188	-1	0	17	172
Precinct 9434 - Vote By Mail	164	163	963	349	-3	1	24	327
Precinct 9435 - Election Day	72	112	934	195	0	0	11	184
Precinct 9435 - Vote By Mail	166	125	934	320	-4	0	33	291
Precinct 9436 - Election Day	70	80	941	161	0	0	11	150
Precinct 9436 - Vote By Mail	160	152	941	337	-4	0	29	312
Precinct 9437 - Election Day	76	85	873	170	0	0	9	161
Precinct 9437 - Vote By Mail	169	135	873	324	1	0	19	304
Precinct 9438 - Election Day	51	68	918	129	1	0	9	119
Precinct 9438 - Vote By Mail	178	134	918	336	-1	0	25	312
Precinct 9439 - Election Day	42	76	827	126	0	0	8	118
Precinct 9439 - Vote By Mail	159	129	827	314	-2	0	28	288
Precinct 9441 - Election Day	75	112	939	205	-1	1	18	187
Precinct 9441 - Vote By Mail	150	166	939	337	-1	0	22	316
Precinct 9442 - Election Day	79	113	970	200	2	0	6	192
Precinct 9442 - Vote By Mail	154	149	970	325	-2	0	24	303
Precinct 9443 - Election Day	57	72	886	138	0	0	9	129
Precinct 9443 - Vote By Mail	147	141	886	304	0	0	16	288
Precinct 9444 - Election Day	61	48	901	118	-3	0	12	109
Precinct 9444 - Vote By Mail	156	134	901	312	-1	0	23	290
Precinct 9445 - Election Day	61	89	945	154	0	0	4	150
Precinct 9445 - Vote By Mail	147	179	945	342	-1	1	16	326
Precinct 9446 - Election Day	59	94	1,043	164	1	0	10	153
Precinct 9446 - Vote By Mail	209	178	1,043	417	1	1	28	387
Precinct 9447 - Election Day	70	93	891	171	1	0	7	163
Precinct 9447 - Vote By Mail	157	137	891	327	0	1	32	294
Precinct 9448 - Election Day	74	73	877	159	0	0	12	147
Precinct 9448 - Vote By Mail	153	132	877	307	-4	0	26	285
Precinct 9449 - Election Day	33	61	784	97	-1	0	4	94
Precinct 9449 - Vote By Mail	154	126	784	302	0	0	22	280
Precinct 9451 - Election Day	17	36	414	57	0	0	4	53
Precinct 9451 - Vote By Mail	79	62	414	154	4	0	9	141
Precinct 9452 - Election Day	71	89	799	175	0	0	15	160
Precinct 9452 - Vote By Mail	126	135	799	281	0	0	20	261
Precinct 9453 - Election Day	38	46	488	90	0	0	6	84
Precinct 9453 - Vote By Mail	85	82	488	175	0	1	7	167
Precinct 9501 MB - Vote By Mail	22	46	149	71	-2	0	5	68
Precinct 9502 MB - Vote By Mail	39	73	233	116	-1	0	5	112
Precinct 9503/9504 - Election Day	35	75	725	128	0	0	18	110
Precinct 9503/9504 - Vote By Mail	59	106	725	184	2	0	17	165
Precinct 9505 - Election Day	59	73	756	147	0	0	15	132
Precinct 9505 - Vote By Mail	105	148	756	274	0	0	21	253
Precinct 9506 - Election Day	48	81	771	134	0	0	5	129
Precinct 9506 - Vote By Mail	78	131	771	217	2	0	6	209
Precinct 9507 - Election Day	33	120	733	170	0	0	17	153
Precinct 9507 - Vote By Mail	49	159	733	218	-1	1	10	208
Precinct 9508 - Election Day	42	131	784	180	0	0	7	173
Precinct 9508 - Vote By Mail	49	199	784	258	-1	1	10	248
Precinct 9509 - Election Day	35	113	719	165	-1	0	18	148
Precinct 9509 - Vote By Mail	68	161	719	239	-1	1	10	229
Precinct 9511 - Election Day	39	100	600	147	-2	0	10	139
Precinct 9511 - Vote By Mail	40	129	600	177	0	0	8	169
Precinct 9512 - Election Day	32	114	771	161	-1	0	16	146
Precinct 9512 - Vote By Mail	67	175	771	251	-4	0	13	242
Precinct 9513 - Election Day	64	115	864	200	1	0	20	179
Precinct 9513 - Vote By Mail	70	177	864	261	3	0	11	247
Precinct 9514/9522 - Election Day	40	171	869	229	1	1	16	211
Precinct 9514/9522 - Vote By Mail	56	186	869	257	-1	0	16	242
Precinct 9515 - Election Day	40	109	685	159	0	0	10	149
Precinct 9515 - Vote By Mail	72	164	685	243	-2	0	9	236
Precinct 9516 - Election Day	68	125	864	206	0	0	13	193
Precinct 9516 - Vote By Mail	106	147	864	269	1	1	14	253
Precinct 9517 - Election Day	55	131	768	197	0	0	11	186
Precinct 9517 - Vote By Mail	60	161	768	235	1	0	13	221
Precinct 9518 - Election Day	48	127	783	180	0	0	5	175
Precinct 9518 - Vote By Mail	69	165	783	242	-1	1	8	234
Precinct 9519 - Election Day	53	152	850	217	0	0	12	205
Precinct 9519 - Vote By Mail	59	220	850	294	0	0	15	279
Precinct 9521 - Election Day	72	167	893	254	0	0	15	239
Precinct 9521 - Vote By Mail	62	219	893	290	-2	0	11	281
Precinct 9701 - Election Day	37	112	665	156	0	0	7	149
Precinct 9701 - Vote By Mail	52	158	665	235	-1	0	26	210
Precinct 9702 - Election Day	36	148	710	194	0	0	10	184
Precinct 9702 - Vote By Mail	63	157	710	231	1	0	10	220
Precinct 9703 - Election Day	84	89	931	182	-1	0	10	173
Precinct 9703 - Vote By Mail	148	192	931	373	3	1	29	340
Precinct 9704 - Election Day	66	117	942	191	1	0	7	183
Precinct 9704 - Vote By Mail	108	222	942	354	-1	0	25	330
Precinct 9705 - Election Day	51	143	879	208	0	0	14	194
Precinct 9705 - Vote By Mail	101	192	879	309	-1	0	17	293
Precinct 9706 MB - Vote By Mail	13	19	51	32	0	0	0	32
Precinct 9707 - Election Day	52	64	799	121	0	0	5	116
Precinct 9707 - Vote By Mail	158	173	799	355	0	1	23	331
Precinct 9708 - Election Day	59	120	919	193	1	0	13	179
Precinct 9708 - Vote By Mail	113	182	919	324	6	1	22	295
Precinct 9709 - Election Day	89	96	998	196	0	0	11	185
Precinct 9709 - Vote By Mail	150	184	998	355	-3	0	24	334
Precinct 9711 - Election Day	70	83	625	167	0	0	14	153
Precinct 9711 - Vote By Mail	101	143	625	254	-1	0	11	244
Precinct 9712 - Election Day	52	79	651	134	-1	0	4	131
Precinct 9712 - Vote By Mail	103	172	651	288	1	0	12	275
Precinct 9713 - Election Day	63	78	930	161	6	0	14	141
Precinct 9713 - Vote By Mail	169	174	930	362	0	0	19	343
Precinct 9714 - Election Day	70	80	911	154	0	0	4	150
Precinct 9714 - Vote By Mail	135	210	911	367	-1	0	23	345
Precinct 9715 - Election Day	63	91	566	162	0	0	8	154
Precinct 9715 - Vote By Mail	87	116	566	218	4	0	11	203
Precinct 9716 - Election Day	86	106	928	198	-1	0	7	192
Precinct 9716 - Vote By Mail	181	165	928	368	5	0	17	346
Precinct 9717 - Election Day	81	108	967	206	0	0	17	189
Precinct 9717 - Vote By Mail	156	200	967	371	-2	0	17	356
Precinct 9718 - Election Day	58	116	843	183	-1	0	10	174
Precinct 9718 - Vote By Mail	154	211	843	385	2	0	18	365
Precinct 9719 - Election Day	71	107	863	186	1	0	7	178
Precinct 9719 - Vote By Mail	160	210	863	389	2	0	17	370
Precinct 9721 - Election Day	78	95	653	182	-1	0	10	173
Precinct 9721 - Vote By Mail	115	127	653	250	-1	0	9	242
Precinct 9722 - Election Day	40	43	593	86	-1	0	4	83
Precinct 9722 - Vote By Mail	127	124	593	269	-3	1	20	251
Precinct 9723 - Election Day	45	28	458	74	0	0	1	73
Precinct 9723 - Vote By Mail	98	85	458	198	1	0	14	183
Precinct 9724 - Election Day	71	69	950	144	0	0	4	140
Precinct 9724 - Vote By Mail	183	184	950	386	-4	0	23	367
Precinct 9725 - Election Day	59	54	941	118	-2	0	7	113
Precinct 9725 - Vote By Mail	160	179	941	350	-3	0	14	339
Precinct 9726 - Election Day	38	42	685	83	0	0	3	80
Precinct 9726 - Vote By Mail	71	61	685	137	-5	1	9	132
Precinct 9727 - Election Day	28	29	435	60	-1	0	4	57
Precinct 9727 - Vote By Mail	84	106	435	205	3	0	12	190
Precinct 9728 - Election Day	86	112	906	204	-2	0	8	198
Precinct 9728 - Vote By Mail	159	203	906	378	-1	1	16	362
Precinct 9729 - Election Day	77	81	782	161	1	0	2	158
Precinct 9729 - Vote By Mail	121	171	782	304	1	0	11	292
Precinct 9731 - Election Day	64	66	529	138	0	0	8	130
Precinct 9731 - Vote By Mail	96	90	529	189	0	0	3	186
Precinct 9732 MB - Vote By Mail	16	23	73	43	0	0	4	39
Precinct 9733 MB - Vote By Mail	57	84	224	146	0	0	5	141
Precinct 9734 - Election Day	59	59	577	122	-1	0	5	118
Precinct 9734 - Vote By Mail	115	134	577	261	-2	0	14	249
Precinct 9735 - Election Day	73	88	782	167	1	0	5	161
Precinct 9735 - Vote By Mail	147	176	782	344	6	0	15	323
Precinct 9736 - Election Day	50	84	699	145	0	0	11	134
Precinct 9736 - Vote By Mail	115	167	699	305	5	0	18	282
Precinct 9737 - Election Day	71	94	792	175	0	0	10	165
Precinct 9737 - Vote By Mail	129	191	792	343	0	0	23	320
Precinct 9738 - Election Day	41	54	830	99	0	1	3	95
Precinct 9738 - Vote By Mail	124	116	830	263	1	0	22	240
Precinct 9739 - Election Day	57	61	826	126	0	0	8	118
Precinct 9739 - Vote By Mail	84	102	826	193	-2	0	9	186
Precinct 9741 - Election Day	7	10	1,022	19	0	0	2	17
Precinct 9741 - Vote By Mail	10	12	1,022	24	0	0	2	22
Precinct 9742 - Election Day	70	55	647	134	0	0	9	125
Precinct 9742 - Vote By Mail	87	86	647	187	3	0	11	173
Precinct 9743 - Election Day	77	79	1,093	172	0	0	16	156
Precinct 9743 - Vote By Mail	135	162	1,093	317	1	1	18	297
Precinct 9744 - Election Day	54	70	902	141	1	1	15	124
Precinct 9744 - Vote By Mail	115	106	902	234	2	0	11	221
Precinct 9745 - Election Day	67	67	934	141	0	0	7	134
Precinct 9745 - Vote By Mail	84	108	934	205	2	0	11	192
Precinct 9746 - Election Day	94	80	867	192	0	0	18	174
Precinct 9746 - Vote By Mail	144	170	867	334	0	0	20	314
Precinct 9747 - Election Day	74	110	940	198	0	0	14	184
Precinct 9747 - Vote By Mail	144	146	940	323	-1	1	33	290
Precinct 9748 - Election Day	67	88	913	164	1	0	8	155
Precinct 9748 - Vote By Mail	155	169	913	342	-3	1	20	324
Precinct 9749 - Election Day	56	77	893	143	-2	0	12	133
Precinct 9749 - Vote By Mail	116	133	893	266	4	0	13	249
Precinct 9751 - Election Day	64	81	977	157	-1	0	13	145
Precinct 9751 - Vote By Mail	179	181	977	384	-2	1	25	360
Precinct 9752 - Election Day	53	78	692	143	0	0	12	131
Precinct 9752 - Vote By Mail	115	171	692	305	0	0	19	286
Precinct 9753 - Election Day	47	92	735	148	-1	0	10	139
Precinct 9753 - Vote By Mail	123	130	735	266	-1	0	14	253
Precinct 9754 - Election Day	59	102	701	169	0	0	8	161
Precinct 9754 - Vote By Mail	114	172	701	296	-2	0	12	286
Precinct 9755 - Election Day	43	71	553	120	-1	0	7	114
Precinct 9755 - Vote By Mail	77	113	553	201	1	1	9	190
Precinct 9756 - Election Day	52	64	908	126	0	0	10	116
Precinct 9756 - Vote By Mail	142	138	908	297	4	0	13	280
Precinct 9801 - Election Day	25	49	399	76	-1	0	3	74
Precinct 9801 - Vote By Mail	78	63	399	148	2	0	5	141
Congressional District 12	77,902	132,929	426,647	225,360	-47	200	14,376	210,831
Congressional District 14	12,432	14,068	55,344	28,223	-9	20	1,712	26,500
Assembly District 17	48,686	89,161	280,269	147,301	-16	138	9,332	137,847
Assembly District 19	41,648	57,836	201,722	106,282	-40	82	6,756	99,484
BART District 7	6,555	7,508	36,166	15,261	3	10	1,185	14,063
BART District 8	45,141	59,255	215,670	112,119	-2	95	7,630	104,396
BART District 9	38,638	80,234	230,155	126,203	-57	115	7,273	118,872
Supervisorial District 1	7,903	13,079	40,919	22,431	-7	11	1,445	20,982
Supervisorial District 2	9,040	13,720	48,242	24,389	9	30	1,590	22,760
Supervisorial District 3	7,073	9,873	38,273	18,567	11	23	1,587	16,946
Supervisorial District 4	9,461	11,063	41,216	21,994	-34	18	1,486	20,524
Supervisorial District 5	7,853	19,031	52,114	28,694	-14	22	1,802	26,884
Supervisorial District 6	6,791	9,340	41,151	17,498	7	11	1,349	16,131
Supervisorial District 7	10,656	14,060	46,301	26,230	27	20	1,467	24,716
Supervisorial District 8	9,585	24,639	56,415	36,015	-19	45	1,765	34,224
Supervisorial District 9	6,685	14,770	41,665	22,565	-32	12	1,130	21,455
Supervisorial District 10	7,510	9,033	39,848	17,900	7	17	1,333	16,543
Supervisorial District 11	7,777	8,389	35,847	17,300	-11	11	1,134	16,166
Bayview/Hunters Point	3,880	3,272	19,131	7,881	16	7	706	7,152
Chinatown	3,004	4,259	16,742	8,038	5	7	763	7,263
Civic Center/Downtown	4,903	6,262	27,631	12,231	-9	12	1,063	11,165
Diamond Heights	1,444	2,804	6,857	4,487	-5	5	239	4,248
Excelsior	5,798	6,293	26,541	12,895	-7	9	802	12,091
Haight Ashbury	1,975	5,987	14,552	8,410	-3	4	447	7,962
Ingleside	2,448	2,620	11,506	5,461	3	2	388	5,068
Inner Sunset	1,399	3,730	9,393	5,438	-2	3	308	5,129
Lake Merced	1,580	1,649	8,641	3,424	-8	4	199	3,229
Laurel Heights/Anza Vista	1,574	3,137	9,744	5,037	6	5	315	4,711
Marina Pacific Heights	7,196	10,596	38,757	19,070	-5	25	1,258	17,792
Mission	3,979	11,328	30,096	16,088	-15	16	780	15,307
Noe Valley	2,770	7,274	16,415	10,584	-10	9	541	10,044
North Bernal Heights	1,264	3,989	8,622	5,494	-1	3	239	5,253
North Embarcadero	1,354	1,950	6,827	3,580	17	9	250	3,304
Portola	2,108	2,050	8,914	4,445	-2	3	286	4,158
Potrero Hill	2,396	5,089	15,511	7,917	-4	5	431	7,485
Richmond	6,985	11,482	35,688	19,724	-18	9	1,266	18,467
Sea Cliff/Presidio Heights	1,707	2,559	7,813	4,593	8	3	316	4,266
South of Bernal Heights	1,549	3,635	9,230	5,452	-12	6	274	5,184
South of Market	3,822	5,482	23,278	10,026	-5	6	721	9,304
Sunset	9,359	10,873	40,651	21,684	-34	18	1,468	20,232
Upper Market/Eureka Valley	3,245	8,295	18,424	12,111	-2	13	560	11,540
Visitation Valley	1,659	1,299	7,867	3,226	0	5	263	2,958
West of Twin Peaks	8,412	11,191	33,960	20,797	29	16	1,149	19,603
Western Addition	4,524	9,892	29,200	15,490	2	16	1,056	14,416
